Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
3, 36, 0.5925
3, 37, 0.5925
3, 38, 0.5925
3, 39, 0.5925
3, 40, 0.5925
4, 0, 0.0
4, 1, 0.5725
4, 2, 0.6075
4, 3, 0.615
4, 4, 0.62125
4, 5, 0.625
4, 6, 0.62625
4, 7, 0.6275
4, 8, 0.63
4, 9, 0.63125
4, 10, 0.63375
4, 11, 0.63375
4, 12, 0.63375
4, 13, 0.63625
4, 14, 0.63625
4, 15, 0.6375
4, 16, 0.63875
4, 17, 0.63875
4, 18, 0.63875
4, 19, 0.64
4, 20, 0.64
4, 21, 0.64
4, 22, 0.64
4, 23, 0.64125
4, 24, 0.6425
4, 25, 0.6425
4, 26, 0.6425
4, 27, 0.6425
4, 28, 0.6425
4, 29, 0.6425
4, 30, 0.6425
4, 31, 0.6425
4, 32, 0.6425
4, 33, 0.6425
4, 34, 0.6425
4, 35, 0.6425
4, 36, 0.6425
4, 37, 0.6425
4, 38, 0.6425
4, 39, 0.6425
4, 40, 0.6425
5, 0, 0.0
5, 1, 0.5975
5, 2, 0.63125
5, 3, 0.6375
5, 4, 0.6425
5, 5, 0.645
5, 6, 0.64625
5, 7, 0.6475
5, 8, 0.65125
5, 9, 0.6525
5, 10, 0.655
5, 11, 0.65625
5, 12, 0.65625
5, 13, 0.65875
5, 14, 0.65875
5, 15, 0.66
5, 16, 0.66125
5, 17, 0.66125
5, 18, 0.66125
5, 19, 0.6625
5, 20, 0.6625
5, 21, 0.6625
5, 22, 0.6625
5, 23, 0.66375
5, 24, 0.665
5, 25, 0.665
5, 26, 0.665
5, 27, 0.665
5, 28, 0.66625
5, 29, 0.66625
5, 30, 0.66625
5, 31, 0.66625
5, 32, 0.66625
5, 33, 0.66625
5, 34, 0.66625
5, 35, 0.66625
5, 36, 0.66625
5, 37, 0.66625
5, 38, 0.66625
5, 39, 0.66625
5, 40, 0.66625
6, 0, 0.0
6, 1, 0.6175
6, 2, 0.65
6, 3, 0.6575
6, 4, 0.66
6, 5, 0.6625
6, 6, 0.6625
6, 7, 0.66375
6, 8, 0.6675
6, 9, 0.66875
6, 10, 0.67125
6, 11, 0.6725
6, 12, 0.6725
6, 13, 0.67625
6, 14, 0.67625
6, 15, 0.6775
6, 16, 0.67875
6, 17, 0.67875
6, 18, 0.67875
6, 19, 0.68
6, 20, 0.68
6, 21, 0.68
6, 22, 0.68
6, 23, 0.68125
6, 24, 0.6825
6, 25, 0.6825
6, 26, 0.6825
6, 27, 0.6825
6, 28, 0.68375
6, 29, 0.68375
6, 30, 0.68375
6, 31, 0.685
6, 32, 0.685
6, 33, 0.685
6, 34, 0.685
6, 35, 0.685
6, 36, 0.685
6, 37, 0.68625
6, 38, 0.68625
6, 39, 0.68625
6, 40, 0.68625
7, 0, 0.0
7, 1, 0.635
7, 2, 0.6675
7, 3, 0.675
7, 4, 0.67875
7, 5, 0.68125
7, 6, 0.68125
7, 7, 0.68375
7, 8, 0.685
7, 9, 0.68625
7, 10, 0.6875
7, 11, 0.68875
7, 12, 0.68875
7, 13, 0.69125
7, 14, 0.69125
7, 15, 0.6925
7, 16, 0.6925
7, 17, 0.6925
7, 18, 0.6925
7, 19, 0.69375
7, 20, 0.69375
7, 21, 0.69375
7, 22, 0.69375
7, 23, 0.69375
7, 24, 0.695
7, 25, 0.695
7, 26, 0.695
7, 27, 0.695
7, 28, 0.69625
7, 29, 0.69625
7, 30, 0.6975
7, 31, 0.6975
7, 32, 0.6975
7, 33, 0.6975
7, 34, 0.6975
7, 35, 0.6975
7, 36, 0.6975
7, 37, 0.69875
7, 38, 0.69875
7, 39, 0.69875
7, 40, 0.69875
8, 0, 0.0
8, 1, 0.65
8, 2, 0.6825
8, 3, 0.69
8, 4, 0.69375
8, 5, 0.6975
8, 6, 0.69875
8, 7, 0.7
8, 8, 0.7
8, 9, 0.70125
8, 10, 0.7025
8, 11, 0.70375
8, 12, 0.70375
8, 13, 0.70625
8, 14, 0.70625
8, 15, 0.7075
8, 16, 0.7075
8, 17, 0.7075
8, 18, 0.7075
8, 19, 0.70875
8, 20, 0.70875
8, 21, 0.70875
8, 22, 0.70875
8, 23, 0.70875
8, 24, 0.71
8, 25, 0.71125
8, 26, 0.71125
8, 27, 0.71125
8, 28, 0.7125
8, 29, 0.71375
8, 30, 0.715
8, 31, 0.715
8, 32, 0.715
8, 33, 0.715
8, 34, 0.715
8, 35, 0.715
8, 36, 0.715
8, 37, 0.71625
8, 38, 0.71625
8, 39, 0.71625
8, 40, 0.71625
9, 0, 0.0
9, 1, 0.66375
9, 2, 0.695
9, 3, 0.7025
9, 4, 0.7075
9, 5, 0.71125
9, 6, 0.7125
9, 7, 0.71375
9, 8, 0.71375
9, 9, 0.715
9, 10, 0.71625
9, 11, 0.7175
9, 12, 0.7175
9, 13, 0.72
9, 14, 0.72
9, 15, 0.72
9, 16, 0.72
9, 17, 0.72
9, 18, 0.72
9, 19, 0.72125
9, 20, 0.72125
9, 21, 0.72125
9, 22, 0.72125
9, 23, 0.72125
9, 24, 0.7225
9, 25, 0.72375
9, 26, 0.72375
9, 27, 0.72375
9, 28, 0.72375
9, 29, 0.725
9, 30, 0.725
9, 31, 0.725
9, 32, 0.725
9, 33, 0.725
9, 34, 0.725
9, 35, 0.72625
9, 36, 0.72625
9, 37, 0.7275
9, 38, 0.7275
9, 39, 0.7275
9, 40, 0.7275
10, 0, 0.0
10, 1, 0.675
10, 2, 0.7075
10, 3, 0.715
10, 4, 0.72
10, 5, 0.72375
10, 6, 0.72625
10, 7, 0.7275
10, 8, 0.7275
10, 9, 0.72875
10, 10, 0.73
10, 11, 0.73
10, 12, 0.73
10, 13, 0.7325
10, 14, 0.7325
10, 15, 0.7325
10, 16, 0.7325
10, 17, 0.7325
10, 18, 0.7325
10, 19, 0.73375
10, 20, 0.73375
10, 21, 0.73375
10, 22, 0.73375
10, 23, 0.73375
10, 24, 0.735
10, 25, 0.73625
10, 26, 0.73625
10, 27, 0.73625
10, 28, 0.73625
10, 29, 0.7375
10, 30, 0.7375
10, 31, 0.7375
10, 32, 0.7375
10, 33, 0.7375
10, 34, 0.7375
10, 35, 0.73875
10, 36, 0.73875
10, 37, 0.74
10, 38, 0.74
10, 39, 0.74
10, 40, 0.74
11, 0, 0.0
11, 1, 0.6875
11, 2, 0.72
11, 3, 0.7275
11, 4, 0.73
11, 5, 0.73375
11, 6, 0.735
11, 7, 0.735
11, 8, 0.735
11, 9, 0.73625
11, 10, 0.7375
11, 11, 0.7375
11, 12, 0.7375
11, 13, 0.73875
11, 14, 0.73875
11, 15, 0.73875
11, 16, 0.73875
11, 17, 0.73875
11, 18, 0.73875
11, 19, 0.74
11, 20, 0.74
11, 21, 0.74
11, 22, 0.74
11, 23, 0.74
11, 24, 0.74125
11, 25, 0.7425
11, 26, 0.7425
11, 27, 0.7425
11, 28, 0.7425
11, 29, 0.74375
11, 30, 0.74375
11, 31, 0.74375
11, 32, 0.74375
11, 33, 0.74375
11, 34, 0.74375
11, 35, 0.745
11, 36, 0.745
11, 37, 0.74625
11, 38, 0.74625
11, 39, 0.74625
11, 40, 0.74625
12, 0, 0.0
12, 1, 0.695
12, 2, 0.7275
12, 3, 0.73375
12, 4, 0.73625
12, 5, 0.74
12, 6, 0.74125
12, 7, 0.74125
12, 8, 0.74125
12, 9, 0.7425
12, 10, 0.7425
12, 11, 0.7425
12, 12, 0.7425
12, 13, 0.74375
12, 14, 0.74375
12, 15, 0.74375
12, 16, 0.74375
12, 17, 0.74375
12, 18, 0.74375
12, 19, 0.745
12, 20, 0.745
12, 21, 0.745
12, 22, 0.745
12, 23, 0.745
12, 24, 0.74625
12, 25, 0.7475
12, 26, 0.7475
12, 27, 0.7475
12, 28, 0.7475
12, 29, 0.74875
12, 30, 0.74875
12, 31, 0.74875
12, 32, 0.74875
12, 33, 0.74875
12, 34, 0.74875
12, 35, 0.75
12, 36, 0.75
12, 37, 0.75125
12, 38, 0.75125
12, 39, 0.75125
12, 40, 0.75125
13, 0, 0.0
13, 1, 0.69875
13, 2, 0.73
13, 3, 0.73625
13, 4, 0.73875
13, 5, 0.7425
13, 6, 0.74375
13, 7, 0.74375
13, 8, 0.74375
13, 9, 0.745
13, 10, 0.745
13, 11, 0.745
13, 12, 0.745
13, 13, 0.74625
13, 14, 0.74625
13, 15, 0.74625
13, 16, 0.74625
13, 17, 0.74625
13, 18, 0.74625
13, 19, 0.7475
13, 20, 0.7475
13, 21, 0.7475
13, 22, 0.7475
13, 23, 0.7475
13, 24, 0.74875
13, 25, 0.75
13, 26, 0.75
13, 27, 0.75
13, 28, 0.75
13, 29, 0.75125
13, 30, 0.75125
13, 31, 0.75125
13, 32, 0.75125
13, 33, 0.75125
13, 34, 0.75125
13, 35, 0.75375
13, 36, 0.75375
13, 37, 0.755
13, 38, 0.755
13, 39, 0.755
13, 40, 0.755
14, 0, 0.0
14, 1, 0.70375
14, 2, 0.73375
14, 3, 0.74
14, 4, 0.74375
14, 5, 0.7475
14, 6, 0.74875
14, 7, 0.74875
14, 8, 0.74875
14, 9, 0.75
14, 10, 0.75
14, 11, 0.75
14, 12, 0.75
14, 13, 0.75125
14, 14, 0.75125
14, 15, 0.75125
14, 16, 0.75125
14, 17, 0.75125
14, 18, 0.75125
14, 19, 0.7525
14, 20, 0.7525
14, 21, 0.7525
14, 22, 0.7525
14, 23, 0.7525
14, 24, 0.75375
14, 25, 0.755
14, 26, 0.755
14, 27, 0.755
14, 28, 0.755
14, 29, 0.75625
14, 30, 0.75625
14, 31, 0.75625
14, 32, 0.75625
14, 33, 0.75625
14, 34, 0.75625
14, 35, 0.75875
14, 36, 0.75875
14, 37, 0.76
14, 38, 0.76
14, 39, 0.76
14, 40, 0.76
15, 0, 0.0
15, 1, 0.71375
15, 2, 0.74
15, 3, 0.745
15, 4, 0.74875
15, 5, 0.7525
15, 6, 0.75375
15, 7, 0.75375
15, 8, 0.75375
15, 9, 0.755
15, 10, 0.755
15, 11, 0.755
15, 12, 0.755
15, 13, 0.75625
15, 14, 0.75625
15, 15, 0.75625
15, 16, 0.75625
15, 17, 0.75625
15, 18, 0.75625
15, 19, 0.7575
15, 20, 0.7575
15, 21, 0.7575
15, 22, 0.7575
15, 23, 0.7575
15, 24, 0.75875
15, 25, 0.76
15, 26, 0.76
15, 27, 0.76
15, 28, 0.76
15, 29, 0.76125
15, 30, 0.76125
15, 31, 0.76125
15, 32, 0.76125
15, 33, 0.76125
15, 34, 0.76125
15, 35, 0.76375
15, 36, 0.76375
15, 37, 0.765
15, 38, 0.765
15, 39, 0.765
15, 40, 0.765
16, 0, 0.0
16, 1, 0.7175
16, 2, 0.74625
16, 3, 0.74875
16, 4, 0.7525
16, 5, 0.75625
16, 6, 0.7575
16, 7, 0.7575
16, 8, 0.7575
16, 9, 0.75875
16, 10, 0.75875
16, 11, 0.76
16, 12, 0.76
16, 13, 0.76125
16, 14, 0.76125
16, 15, 0.76125
16, 16, 0.76125
16, 17, 0.76125
16, 18, 0.76125
16, 19, 0.7625
16, 20, 0.7625
16, 21, 0.7625
16, 22, 0.7625
16, 23, 0.7625
16, 24, 0.76375
16, 25, 0.765
16, 26, 0.765
16, 27, 0.76625
16, 28, 0.76625
16, 29, 0.7675
16, 30, 0.7675
16, 31, 0.7675
16, 32, 0.7675
16, 33, 0.7675
16, 34, 0.76875
16, 35, 0.77
16, 36, 0.77
16, 37, 0.77125
16, 38, 0.77125
16, 39, 0.7725
16, 40, 0.7725
17, 0, 0.0
17, 1, 0.72
17, 2, 0.75
17, 3, 0.75125
17, 4, 0.755
17, 5, 0.75875
17, 6, 0.75875
17, 7, 0.75875
17, 8, 0.75875
17, 9, 0.76125
17, 10, 0.76125
17, 11, 0.76125
17, 12, 0.76125
17, 13, 0.7625
17, 14, 0.7625
17, 15, 0.7625
17, 16, 0.7625
17, 17, 0.7625
17, 18, 0.7625
17, 19, 0.76375
17, 20, 0.76375
17, 21, 0.76375
17, 22, 0.76375
17, 23, 0.76375
17, 24, 0.765
17, 25, 0.76625
17, 26, 0.76625
17, 27, 0.7675
17, 28, 0.7675
17, 29, 0.76875
17, 30, 0.76875
17, 31, 0.76875
17, 32, 0.76875
17, 33, 0.76875
17, 34, 0.77
17, 35, 0.77125
17, 36, 0.77125
17, 37, 0.7725
17, 38, 0.7725
17, 39, 0.77375
17, 40, 0.77375
18, 0, 0.0
18, 1, 0.72375
18, 2, 0.75375
18, 3, 0.75375
18, 4, 0.7575
18, 5, 0.76
18, 6, 0.76
18, 7, 0.76
18, 8, 0.76
18, 9, 0.7625
18, 10, 0.7625
18, 11, 0.7625
18, 12, 0.7625
18, 13, 0.76375
18, 14, 0.765
18, 15, 0.765
18, 16, 0.765
18, 17, 0.765
18, 18, 0.765
18, 19, 0.76625
18, 20, 0.76625
18, 21, 0.76625
18, 22, 0.76625
18, 23, 0.76625
18, 24, 0.7675
18, 25, 0.7675
18, 26, 0.7675
18, 27, 0.76875
18, 28, 0.76875
18, 29, 0.77
18, 30, 0.77
18, 31, 0.77
18, 32, 0.77
18, 33, 0.77
18, 34, 0.77125
18, 35, 0.7725
18, 36, 0.7725
18, 37, 0.77375
18, 38, 0.77375
18, 39, 0.77375
18, 40, 0.77375
19, 0, 0.0
19, 1, 0.7275
19, 2, 0.7575
19, 3, 0.7575
19, 4, 0.76125
19, 5, 0.76375
19, 6, 0.76375
19, 7, 0.76375
19, 8, 0.76375
19, 9, 0.76625
19, 10, 0.76625
19, 11, 0.76625
19, 12, 0.76625
19, 13, 0.7675
19, 14, 0.76875
19, 15, 0.76875
19, 16, 0.76875
19, 17, 0.76875
19, 18, 0.76875
19, 19, 0.77
19, 20, 0.77
19, 21, 0.77
19, 22, 0.77
19, 23, 0.77
19, 24, 0.77125
19, 25, 0.77125
19, 26, 0.77125
19, 27, 0.7725
19, 28, 0.7725
19, 29, 0.77375
19, 30, 0.77375
19, 31, 0.77375
19, 32, 0.77375
19, 33, 0.77375
19, 34, 0.775
19, 35, 0.77625
19, 36, 0.77625
19, 37, 0.7775
19, 38, 0.7775
19, 39, 0.7775
19, 40, 0.7775
20, 0, 0.0
20, 1, 0.7375
20, 2, 0.7675
20, 3, 0.76875
20, 4, 0.77125
20, 5, 0.77375
20, 6, 0.77375
20, 7, 0.77375
20, 8, 0.77375
20, 9, 0.77625
20, 10, 0.77625
20, 11, 0.77625
20, 12, 0.77625
20, 13, 0.7775
20, 14, 0.77875
20, 15, 0.77875
20, 16, 0.77875
20, 17, 0.77875
20, 18, 0.77875
20, 19, 0.78
20, 20, 0.78
20, 21, 0.78
20, 22, 0.78
20, 23, 0.78
20, 24, 0.78125
20, 25, 0.78125
20, 26, 0.78125
20, 27, 0.7825
20, 28, 0.7825
20, 29, 0.78375
20, 30, 0.78375
20, 31, 0.78375
20, 32, 0.78375
20, 33, 0.78375
20, 34, 0.785
20, 35, 0.78625
20, 36, 0.78625
20, 37, 0.7875
20, 38, 0.7875
20, 39, 0.7875
20, 40, 0.7875
