Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
4, 0, 0.0
4, 1, 0.5825
4, 2, 0.61875
4, 3, 0.63
4, 4, 0.63125
4, 5, 0.63375
4, 6, 0.63625
4, 7, 0.63625
4, 8, 0.63625
4, 9, 0.6375
4, 10, 0.6375
4, 11, 0.63875
4, 12, 0.64125
4, 13, 0.64125
4, 14, 0.64125
4, 15, 0.6425
4, 16, 0.6425
4, 17, 0.6425
4, 18, 0.6425
4, 19, 0.6425
4, 20, 0.6425
4, 21, 0.64375
4, 22, 0.64375
4, 23, 0.64375
4, 24, 0.64375
4, 25, 0.64375
4, 26, 0.64375
4, 27, 0.64375
4, 28, 0.64375
4, 29, 0.64375
4, 30, 0.64375
4, 31, 0.64375
4, 32, 0.64375
4, 33, 0.64375
4, 34, 0.64375
4, 35, 0.64375
4, 36, 0.645
4, 37, 0.645
4, 38, 0.645
4, 39, 0.645
4, 40, 0.645
5, 0, 0.0
5, 1, 0.61
5, 2, 0.64
5, 3, 0.6475
5, 4, 0.65125
5, 5, 0.6525
5, 6, 0.655
5, 7, 0.65625
5, 8, 0.65625
5, 9, 0.6575
5, 10, 0.6575
5, 11, 0.65875
5, 12, 0.66125
5, 13, 0.66125
5, 14, 0.66125
5, 15, 0.66125
5, 16, 0.66125
5, 17, 0.66125
5, 18, 0.66125
5, 19, 0.66125
5, 20, 0.66125
5, 21, 0.6625
5, 22, 0.6625
5, 23, 0.6625
5, 24, 0.6625
5, 25, 0.6625
5, 26, 0.6625
5, 27, 0.6625
5, 28, 0.6625
5, 29, 0.6625
5, 30, 0.6625
5, 31, 0.6625
5, 32, 0.6625
5, 33, 0.6625
5, 34, 0.6625
5, 35, 0.6625
5, 36, 0.6625
5, 37, 0.6625
5, 38, 0.6625
5, 39, 0.6625
5, 40, 0.6625
6, 0, 0.0
6, 1, 0.63625
6, 2, 0.6625
6, 3, 0.66875
6, 4, 0.6725
6, 5, 0.67375
6, 6, 0.675
6, 7, 0.67625
6, 8, 0.67875
6, 9, 0.68
6, 10, 0.68
6, 11, 0.68
6, 12, 0.68125
6, 13, 0.68125
6, 14, 0.68125
6, 15, 0.68125
6, 16, 0.68125
6, 17, 0.6825
6, 18, 0.6825
6, 19, 0.6825
6, 20, 0.6825
6, 21, 0.68375
6, 22, 0.68375
6, 23, 0.68375
6, 24, 0.68375
6, 25, 0.68375
6, 26, 0.68375
6, 27, 0.685
6, 28, 0.685
6, 29, 0.685
6, 30, 0.685
6, 31, 0.685
6, 32, 0.685
6, 33, 0.685
6, 34, 0.685
6, 35, 0.685
6, 36, 0.685
6, 37, 0.685
6, 38, 0.685
6, 39, 0.685
6, 40, 0.685
7, 0, 0.0
7, 1, 0.65
7, 2, 0.67875
7, 3, 0.685
7, 4, 0.68625
7, 5, 0.6875
7, 6, 0.68875
7, 7, 0.69
7, 8, 0.69125
7, 9, 0.6925
7, 10, 0.6925
7, 11, 0.6925
7, 12, 0.69375
7, 13, 0.69375
7, 14, 0.69375
7, 15, 0.695
7, 16, 0.695
7, 17, 0.69625
7, 18, 0.69625
7, 19, 0.69625
7, 20, 0.69625
7, 21, 0.6975
7, 22, 0.6975
7, 23, 0.6975
7, 24, 0.69875
7, 25, 0.69875
7, 26, 0.69875
7, 27, 0.69875
7, 28, 0.69875
7, 29, 0.69875
7, 30, 0.69875
7, 31, 0.69875
7, 32, 0.69875
7, 33, 0.69875
7, 34, 0.69875
7, 35, 0.69875
7, 36, 0.69875
7, 37, 0.69875
7, 38, 0.69875
7, 39, 0.69875
7, 40, 0.69875
8, 0, 0.0
8, 1, 0.6625
8, 2, 0.69125
8, 3, 0.6975
8, 4, 0.69875
8, 5, 0.7
8, 6, 0.7025
8, 7, 0.70375
8, 8, 0.705
8, 9, 0.70625
8, 10, 0.70625
8, 11, 0.70625
8, 12, 0.7075
8, 13, 0.7075
8, 14, 0.7075
8, 15, 0.70875
8, 16, 0.70875
8, 17, 0.71
8, 18, 0.71
8, 19, 0.71
8, 20, 0.71
8, 21, 0.71125
8, 22, 0.71125
8, 23, 0.71125
8, 24, 0.7125
8, 25, 0.7125
8, 26, 0.7125
8, 27, 0.7125
8, 28, 0.7125
8, 29, 0.7125
8, 30, 0.7125
8, 31, 0.7125
8, 32, 0.7125
8, 33, 0.7125
8, 34, 0.7125
8, 35, 0.7125
8, 36, 0.7125
8, 37, 0.7125
8, 38, 0.7125
8, 39, 0.7125
8, 40, 0.7125
9, 0, 0.0
9, 1, 0.6725
9, 2, 0.7
9, 3, 0.70625
9, 4, 0.71
9, 5, 0.71
9, 6, 0.7125
9, 7, 0.71375
9, 8, 0.715
9, 9, 0.71625
9, 10, 0.71625
9, 11, 0.71625
9, 12, 0.7175
9, 13, 0.7175
9, 14, 0.7175
9, 15, 0.71875
9, 16, 0.71875
9, 17, 0.71875
9, 18, 0.71875
9, 19, 0.71875
9, 20, 0.71875
9, 21, 0.72
9, 22, 0.72
9, 23, 0.72
9, 24, 0.72125
9, 25, 0.72125
9, 26, 0.72125
9, 27, 0.72125
9, 28, 0.72125
9, 29, 0.72125
9, 30, 0.72125
9, 31, 0.72125
9, 32, 0.72125
9, 33, 0.72125
9, 34, 0.72125
9, 35, 0.72125
9, 36, 0.72125
9, 37, 0.72125
9, 38, 0.72125
9, 39, 0.72125
9, 40, 0.72125
10, 0, 0.0
10, 1, 0.68
10, 2, 0.70625
10, 3, 0.7125
10, 4, 0.71625
10, 5, 0.71625
10, 6, 0.7175
10, 7, 0.7175
10, 8, 0.71875
10, 9, 0.72
10, 10, 0.72
10, 11, 0.72
10, 12, 0.72125
10, 13, 0.72125
10, 14, 0.72125
10, 15, 0.7225
10, 16, 0.7225
10, 17, 0.7225
10, 18, 0.7225
10, 19, 0.7225
10, 20, 0.7225
10, 21, 0.7225
10, 22, 0.7225
10, 23, 0.7225
10, 24, 0.72375
10, 25, 0.725
10, 26, 0.725
10, 27, 0.725
10, 28, 0.725
10, 29, 0.725
10, 30, 0.725
10, 31, 0.725
10, 32, 0.725
10, 33, 0.725
10, 34, 0.725
10, 35, 0.725
10, 36, 0.725
10, 37, 0.725
10, 38, 0.725
10, 39, 0.725
10, 40, 0.725
11, 0, 0.0
11, 1, 0.68625
11, 2, 0.7125
11, 3, 0.72
11, 4, 0.7225
11, 5, 0.7225
11, 6, 0.72375
11, 7, 0.72375
11, 8, 0.725
11, 9, 0.72625
11, 10, 0.72625
11, 11, 0.72625
11, 12, 0.72875
11, 13, 0.72875
11, 14, 0.72875
11, 15, 0.73
11, 16, 0.73
11, 17, 0.73
11, 18, 0.73
11, 19, 0.73
11, 20, 0.73
11, 21, 0.73
11, 22, 0.73
11, 23, 0.73
11, 24, 0.73125
11, 25, 0.7325
11, 26, 0.7325
11, 27, 0.7325
11, 28, 0.7325
11, 29, 0.7325
11, 30, 0.7325
11, 31, 0.7325
11, 32, 0.7325
11, 33, 0.7325
11, 34, 0.7325
11, 35, 0.7325
11, 36, 0.7325
11, 37, 0.7325
11, 38, 0.7325
11, 39, 0.7325
11, 40, 0.7325
12, 0, 0.0
12, 1, 0.69125
12, 2, 0.7175
12, 3, 0.72375
12, 4, 0.72625
12, 5, 0.72625
12, 6, 0.7275
12, 7, 0.72875
12, 8, 0.73
12, 9, 0.73125
12, 10, 0.73125
12, 11, 0.73125
12, 12, 0.735
12, 13, 0.735
12, 14, 0.735
12, 15, 0.735
12, 16, 0.735
12, 17, 0.735
12, 18, 0.735
12, 19, 0.735
12, 20, 0.735
12, 21, 0.735
12, 22, 0.735
12, 23, 0.735
12, 24, 0.73625
12, 25, 0.7375
12, 26, 0.7375
12, 27, 0.7375
12, 28, 0.7375
12, 29, 0.7375
12, 30, 0.7375
12, 31, 0.7375
12, 32, 0.7375
12, 33, 0.7375
12, 34, 0.7375
12, 35, 0.7375
12, 36, 0.7375
12, 37, 0.7375
12, 38, 0.7375
12, 39, 0.7375
12, 40, 0.7375
13, 0, 0.0
13, 1, 0.6975
13, 2, 0.72375
13, 3, 0.73
13, 4, 0.7325
13, 5, 0.7325
13, 6, 0.73375
13, 7, 0.735
13, 8, 0.73625
13, 9, 0.7375
13, 10, 0.7375
13, 11, 0.7375
13, 12, 0.74
13, 13, 0.74
13, 14, 0.74
13, 15, 0.74
13, 16, 0.74
13, 17, 0.74
13, 18, 0.74
13, 19, 0.74
13, 20, 0.74
13, 21, 0.74
13, 22, 0.74
13, 23, 0.74
13, 24, 0.74125
13, 25, 0.7425
13, 26, 0.7425
13, 27, 0.7425
13, 28, 0.7425
13, 29, 0.7425
13, 30, 0.7425
13, 31, 0.7425
13, 32, 0.7425
13, 33, 0.7425
13, 34, 0.7425
13, 35, 0.7425
13, 36, 0.7425
13, 37, 0.7425
13, 38, 0.7425
13, 39, 0.7425
13, 40, 0.7425
14, 0, 0.0
14, 1, 0.70625
14, 2, 0.73
14, 3, 0.735
14, 4, 0.7375
14, 5, 0.7375
14, 6, 0.73875
14, 7, 0.74
14, 8, 0.74125
14, 9, 0.7425
14, 10, 0.7425
14, 11, 0.7425
14, 12, 0.745
14, 13, 0.745
14, 14, 0.745
14, 15, 0.74625
14, 16, 0.74625
14, 17, 0.74625
14, 18, 0.74625
14, 19, 0.74625
14, 20, 0.74625
14, 21, 0.74625
14, 22, 0.74625
14, 23, 0.74625
14, 24, 0.7475
14, 25, 0.74875
14, 26, 0.74875
14, 27, 0.74875
14, 28, 0.74875
14, 29, 0.74875
14, 30, 0.74875
14, 31, 0.74875
14, 32, 0.74875
14, 33, 0.74875
14, 34, 0.74875
14, 35, 0.74875
14, 36, 0.74875
14, 37, 0.74875
14, 38, 0.74875
14, 39, 0.74875
14, 40, 0.74875
15, 0, 0.0
15, 1, 0.71
15, 2, 0.7325
15, 3, 0.7375
15, 4, 0.74
15, 5, 0.74
15, 6, 0.74125
15, 7, 0.7425
15, 8, 0.74375
15, 9, 0.745
15, 10, 0.745
15, 11, 0.745
15, 12, 0.7475
15, 13, 0.7475
15, 14, 0.7475
15, 15, 0.74875
15, 16, 0.74875
15, 17, 0.74875
15, 18, 0.74875
15, 19, 0.74875
15, 20, 0.74875
15, 21, 0.74875
15, 22, 0.74875
15, 23, 0.74875
15, 24, 0.75
15, 25, 0.75125
15, 26, 0.75125
15, 27, 0.75125
15, 28, 0.75125
15, 29, 0.75125
15, 30, 0.75125
15, 31, 0.75125
15, 32, 0.75125
15, 33, 0.75125
15, 34, 0.75125
15, 35, 0.75125
15, 36, 0.75125
15, 37, 0.75125
15, 38, 0.75125
15, 39, 0.75125
15, 40, 0.75125
16, 0, 0.0
16, 1, 0.71
16, 2, 0.7325
16, 3, 0.7375
16, 4, 0.74
16, 5, 0.74
16, 6, 0.7425
16, 7, 0.74375
16, 8, 0.745
16, 9, 0.74625
16, 10, 0.74625
16, 11, 0.74625
16, 12, 0.7475
16, 13, 0.7475
16, 14, 0.7475
16, 15, 0.74875
16, 16, 0.74875
16, 17, 0.74875
16, 18, 0.74875
16, 19, 0.74875
16, 20, 0.74875
16, 21, 0.74875
16, 22, 0.74875
16, 23, 0.74875
16, 24, 0.75
16, 25, 0.75125
16, 26, 0.75125
16, 27, 0.75125
16, 28, 0.75125
16, 29, 0.75125
16, 30, 0.75125
16, 31, 0.75125
16, 32, 0.75125
16, 33, 0.75125
16, 34, 0.75125
16, 35, 0.75125
16, 36, 0.7525
16, 37, 0.7525
16, 38, 0.7525
16, 39, 0.7525
16, 40, 0.7525
17, 0, 0.0
17, 1, 0.71375
17, 2, 0.7375
17, 3, 0.7425
17, 4, 0.745
17, 5, 0.745
17, 6, 0.7475
17, 7, 0.74875
17, 8, 0.75
17, 9, 0.75125
17, 10, 0.75125
17, 11, 0.75125
17, 12, 0.7525
17, 13, 0.7525
17, 14, 0.7525
17, 15, 0.75375
17, 16, 0.75375
17, 17, 0.75375
17, 18, 0.75375
17, 19, 0.75375
17, 20, 0.75375
17, 21, 0.75375
17, 22, 0.75375
17, 23, 0.75375
17, 24, 0.755
17, 25, 0.75625
17, 26, 0.75625
17, 27, 0.75625
17, 28, 0.75625
17, 29, 0.75625
17, 30, 0.75625
17, 31, 0.75625
17, 32, 0.75625
17, 33, 0.75625
17, 34, 0.75625
17, 35, 0.75625
17, 36, 0.7575
17, 37, 0.75875
17, 38, 0.75875
17, 39, 0.75875
17, 40, 0.75875
18, 0, 0.0
18, 1, 0.7175
18, 2, 0.74125
18, 3, 0.74625
18, 4, 0.74875
18, 5, 0.74875
18, 6, 0.75125
18, 7, 0.7525
18, 8, 0.75375
18, 9, 0.75625
18, 10, 0.75625
18, 11, 0.75625
18, 12, 0.7575
18, 13, 0.7575
18, 14, 0.7575
18, 15, 0.75875
18, 16, 0.75875
18, 17, 0.76
18, 18, 0.76
18, 19, 0.76
18, 20, 0.76
18, 21, 0.76
18, 22, 0.76125
18, 23, 0.76125
18, 24, 0.7625
18, 25, 0.7625
18, 26, 0.7625
18, 27, 0.7625
18, 28, 0.7625
18, 29, 0.7625
18, 30, 0.7625
18, 31, 0.7625
18, 32, 0.7625
18, 33, 0.7625
18, 34, 0.7625
18, 35, 0.7625
18, 36, 0.76375
18, 37, 0.765
18, 38, 0.765
18, 39, 0.765
18, 40, 0.765
19, 0, 0.0
19, 1, 0.7175
19, 2, 0.74125
19, 3, 0.74625
19, 4, 0.74875
19, 5, 0.74875
19, 6, 0.75125
19, 7, 0.7525
19, 8, 0.75375
19, 9, 0.75625
19, 10, 0.75625
19, 11, 0.75625
19, 12, 0.7575
19, 13, 0.7575
19, 14, 0.7575
19, 15, 0.75875
19, 16, 0.76
19, 17, 0.76125
19, 18, 0.76125
19, 19, 0.76125
19, 20, 0.76125
19, 21, 0.76125
19, 22, 0.7625
19, 23, 0.7625
19, 24, 0.76375
19, 25, 0.76375
19, 26, 0.76375
19, 27, 0.76375
19, 28, 0.76375
19, 29, 0.76375
19, 30, 0.76375
19, 31, 0.76375
19, 32, 0.76625
19, 33, 0.76625
19, 34, 0.76625
19, 35, 0.76625
19, 36, 0.7675
19, 37, 0.76875
19, 38, 0.76875
19, 39, 0.76875
19, 40, 0.76875
20, 0, 0.0
20, 1, 0.72
20, 2, 0.7425
20, 3, 0.7475
20, 4, 0.75
20, 5, 0.75
20, 6, 0.75375
20, 7, 0.755
20, 8, 0.75625
20, 9, 0.75875
20, 10, 0.75875
20, 11, 0.75875
20, 12, 0.76
20, 13, 0.76
20, 14, 0.76
20, 15, 0.76125
20, 16, 0.7625
20, 17, 0.76375
20, 18, 0.76375
20, 19, 0.76375
20, 20, 0.76375
20, 21, 0.76375
20, 22, 0.765
20, 23, 0.765
20, 24, 0.76625
20, 25, 0.76625
20, 26, 0.76625
20, 27, 0.76625
20, 28, 0.76625
20, 29, 0.76625
20, 30, 0.76625
20, 31, 0.76625
20, 32, 0.76875
20, 33, 0.76875
20, 34, 0.76875
20, 35, 0.76875
20, 36, 0.77125
20, 37, 0.7725
20, 38, 0.7725
20, 39, 0.7725
20, 40, 0.7725
