Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
8, 22, 0.59125
8, 23, 0.5925
8, 24, 0.5925
8, 25, 0.5925
8, 26, 0.5925
8, 27, 0.5925
8, 28, 0.5925
8, 29, 0.59375
8, 30, 0.59375
8, 31, 0.59375
8, 32, 0.59375
8, 33, 0.59375
8, 34, 0.595
8, 35, 0.595
8, 36, 0.595
8, 37, 0.595
8, 38, 0.595
8, 39, 0.595
8, 40, 0.595
9, 0, 0.0
9, 1, 0.5375
9, 2, 0.57625
9, 3, 0.5875
9, 4, 0.59125
9, 5, 0.59125
9, 6, 0.59375
9, 7, 0.59375
9, 8, 0.595
9, 9, 0.595
9, 10, 0.595
9, 11, 0.59625
9, 12, 0.5975
9, 13, 0.5975
9, 14, 0.59875
9, 15, 0.59875
9, 16, 0.6
9, 17, 0.6
9, 18, 0.6
9, 19, 0.6
9, 20, 0.6
9, 21, 0.6
9, 22, 0.6
9, 23, 0.60125
9, 24, 0.60125
9, 25, 0.60125
9, 26, 0.60125
9, 27, 0.60125
9, 28, 0.60125
9, 29, 0.6025
9, 30, 0.6025
9, 31, 0.6025
9, 32, 0.6025
9, 33, 0.6025
9, 34, 0.60375
9, 35, 0.60375
9, 36, 0.60375
9, 37, 0.60375
9, 38, 0.60375
9, 39, 0.60375
9, 40, 0.60375
10, 0, 0.0
10, 1, 0.54625
10, 2, 0.58125
10, 3, 0.59375
10, 4, 0.5975
10, 5, 0.5975
10, 6, 0.59875
10, 7, 0.59875
10, 8, 0.6
10, 9, 0.6
10, 10, 0.6
10, 11, 0.60125
10, 12, 0.6025
10, 13, 0.6025
10, 14, 0.60375
10, 15, 0.60375
10, 16, 0.605
10, 17, 0.605
10, 18, 0.605
10, 19, 0.605
10, 20, 0.605
10, 21, 0.60625
10, 22, 0.60625
10, 23, 0.60625
10, 24, 0.60625
10, 25, 0.60625
10, 26, 0.60625
10, 27, 0.60625
10, 28, 0.60625
10, 29, 0.6075
10, 30, 0.6075
10, 31, 0.6075
10, 32, 0.6075
10, 33, 0.6075
10, 34, 0.60875
10, 35, 0.60875
10, 36, 0.60875
10, 37, 0.60875
10, 38, 0.60875
10, 39, 0.60875
10, 40, 0.60875
11, 0, 0.0
11, 1, 0.55625
11, 2, 0.5925
11, 3, 0.605
11, 4, 0.60875
11, 5, 0.60875
11, 6, 0.61
11, 7, 0.61
11, 8, 0.61125
11, 9, 0.61125
11, 10, 0.61125
11, 11, 0.6125
11, 12, 0.61375
11, 13, 0.61375
11, 14, 0.615
11, 15, 0.615
11, 16, 0.61625
11, 17, 0.6175
11, 18, 0.6175
11, 19, 0.6175
11, 20, 0.6175
11, 21, 0.61875
11, 22, 0.61875
11, 23, 0.61875
11, 24, 0.61875
11, 25, 0.61875
11, 26, 0.61875
11, 27, 0.61875
11, 28, 0.61875
11, 29, 0.62
11, 30, 0.62
11, 31, 0.62
11, 32, 0.62
11, 33, 0.62
11, 34, 0.62125
11, 35, 0.62125
11, 36, 0.62125
11, 37, 0.62125
11, 38, 0.62125
11, 39, 0.62125
11, 40, 0.62125
12, 0, 0.0
12, 1, 0.56375
12, 2, 0.60125
12, 3, 0.61
12, 4, 0.61375
12, 5, 0.615
12, 6, 0.61625
12, 7, 0.61625
12, 8, 0.6175
12, 9, 0.6175
12, 10, 0.6175
12, 11, 0.61875
12, 12, 0.62
12, 13, 0.62
12, 14, 0.62125
12, 15, 0.62125
12, 16, 0.6225
12, 17, 0.62375
12, 18, 0.62375
12, 19, 0.62375
12, 20, 0.62375
12, 21, 0.625
12, 22, 0.625
12, 23, 0.625
12, 24, 0.625
12, 25, 0.625
12, 26, 0.625
12, 27, 0.625
12, 28, 0.625
12, 29, 0.625
12, 30, 0.625
12, 31, 0.625
12, 32, 0.625
12, 33, 0.625
12, 34, 0.62625
12, 35, 0.62625
12, 36, 0.62625
12, 37, 0.62625
12, 38, 0.62625
12, 39, 0.62625
12, 40, 0.62625
13, 0, 0.0
13, 1, 0.5775
13, 2, 0.61625
13, 3, 0.625
13, 4, 0.63
13, 5, 0.63125
13, 6, 0.6325
13, 7, 0.6325
13, 8, 0.63375
13, 9, 0.63375
13, 10, 0.63375
13, 11, 0.63375
13, 12, 0.635
13, 13, 0.63625
13, 14, 0.6375
13, 15, 0.6375
13, 16, 0.63875
13, 17, 0.64
13, 18, 0.64
13, 19, 0.64
13, 20, 0.64
13, 21, 0.64
13, 22, 0.64
13, 23, 0.64
13, 24, 0.64
13, 25, 0.64
13, 26, 0.64
13, 27, 0.64
13, 28, 0.64
13, 29, 0.64
13, 30, 0.64
13, 31, 0.64
13, 32, 0.64
13, 33, 0.64
13, 34, 0.64125
13, 35, 0.64125
13, 36, 0.64125
13, 37, 0.64125
13, 38, 0.64125
13, 39, 0.64125
13, 40, 0.64125
14, 0, 0.0
14, 1, 0.58875
14, 2, 0.62875
14, 3, 0.63625
14, 4, 0.64125
14, 5, 0.6425
14, 6, 0.64375
14, 7, 0.64375
14, 8, 0.645
14, 9, 0.645
14, 10, 0.645
14, 11, 0.645
14, 12, 0.64625
14, 13, 0.6475
14, 14, 0.64875
14, 15, 0.64875
14, 16, 0.65
14, 17, 0.65125
14, 18, 0.65125
14, 19, 0.65125
14, 20, 0.65125
14, 21, 0.65125
14, 22, 0.65125
14, 23, 0.65125
14, 24, 0.65125
14, 25, 0.65125
14, 26, 0.65125
14, 27, 0.65125
14, 28, 0.65125
14, 29, 0.65125
14, 30, 0.65125
14, 31, 0.65125
14, 32, 0.65125
14, 33, 0.65125
14, 34, 0.65125
14, 35, 0.65125
14, 36, 0.65125
14, 37, 0.65125
14, 38, 0.65125
14, 39, 0.65125
14, 40, 0.65125
15, 0, 0.0
15, 1, 0.595
15, 2, 0.63625
15, 3, 0.6425
15, 4, 0.6475
15, 5, 0.64875
15, 6, 0.65
15, 7, 0.65
15, 8, 0.65125
15, 9, 0.65125
15, 10, 0.65125
15, 11, 0.65125
15, 12, 0.65125
15, 13, 0.6525
15, 14, 0.65375
15, 15, 0.65375
15, 16, 0.655
15, 17, 0.65625
15, 18, 0.65625
15, 19, 0.65625
15, 20, 0.65625
15, 21, 0.65625
15, 22, 0.65625
15, 23, 0.65625
15, 24, 0.65625
15, 25, 0.65625
15, 26, 0.65625
15, 27, 0.65625
15, 28, 0.65625
15, 29, 0.65625
15, 30, 0.65625
15, 31, 0.65625
15, 32, 0.65625
15, 33, 0.65625
15, 34, 0.65625
15, 35, 0.65625
15, 36, 0.65625
15, 37, 0.65625
15, 38, 0.65625
15, 39, 0.65625
15, 40, 0.65625
16, 0, 0.0
16, 1, 0.59875
16, 2, 0.63875
16, 3, 0.64625
16, 4, 0.65
16, 5, 0.65125
16, 6, 0.6525
16, 7, 0.6525
16, 8, 0.65375
16, 9, 0.65375
16, 10, 0.655
16, 11, 0.655
16, 12, 0.655
16, 13, 0.655
16, 14, 0.65625
16, 15, 0.65625
16, 16, 0.6575
16, 17, 0.65875
16, 18, 0.65875
16, 19, 0.65875
16, 20, 0.65875
16, 21, 0.65875
16, 22, 0.65875
16, 23, 0.65875
16, 24, 0.65875
16, 25, 0.65875
16, 26, 0.65875
16, 27, 0.65875
16, 28, 0.65875
16, 29, 0.65875
16, 30, 0.65875
16, 31, 0.65875
16, 32, 0.65875
16, 33, 0.65875
16, 34, 0.65875
16, 35, 0.65875
16, 36, 0.65875
16, 37, 0.65875
16, 38, 0.65875
16, 39, 0.65875
16, 40, 0.65875
17, 0, 0.0
17, 1, 0.605
17, 2, 0.64375
17, 3, 0.65
17, 4, 0.65375
17, 5, 0.655
17, 6, 0.65625
17, 7, 0.65625
17, 8, 0.6575
17, 9, 0.6575
17, 10, 0.65875
17, 11, 0.65875
17, 12, 0.65875
17, 13, 0.65875
17, 14, 0.66
17, 15, 0.66
17, 16, 0.66125
17, 17, 0.6625
17, 18, 0.6625
17, 19, 0.6625
17, 20, 0.6625
17, 21, 0.6625
17, 22, 0.6625
17, 23, 0.6625
17, 24, 0.6625
17, 25, 0.6625
17, 26, 0.6625
17, 27, 0.6625
17, 28, 0.6625
17, 29, 0.6625
17, 30, 0.6625
17, 31, 0.6625
17, 32, 0.6625
17, 33, 0.6625
17, 34, 0.6625
17, 35, 0.6625
17, 36, 0.6625
17, 37, 0.6625
17, 38, 0.6625
17, 39, 0.6625
17, 40, 0.6625
18, 0, 0.0
18, 1, 0.6125
18, 2, 0.6525
18, 3, 0.65875
18, 4, 0.66125
18, 5, 0.6625
18, 6, 0.66375
18, 7, 0.66375
18, 8, 0.665
18, 9, 0.6675
18, 10, 0.66875
18, 11, 0.66875
18, 12, 0.66875
18, 13, 0.66875
18, 14, 0.67
18, 15, 0.67
18, 16, 0.67125
18, 17, 0.67125
18, 18, 0.67125
18, 19, 0.67125
18, 20, 0.67125
18, 21, 0.67125
18, 22, 0.6725
18, 23, 0.6725
18, 24, 0.6725
18, 25, 0.6725
18, 26, 0.6725
18, 27, 0.6725
18, 28, 0.6725
18, 29, 0.6725
18, 30, 0.6725
18, 31, 0.6725
18, 32, 0.6725
18, 33, 0.6725
18, 34, 0.6725
18, 35, 0.6725
18, 36, 0.6725
18, 37, 0.6725
18, 38, 0.6725
18, 39, 0.6725
18, 40, 0.6725
19, 0, 0.0
19, 1, 0.6125
19, 2, 0.65375
19, 3, 0.66
19, 4, 0.6625
19, 5, 0.66375
19, 6, 0.665
19, 7, 0.665
19, 8, 0.6675
19, 9, 0.66875
19, 10, 0.67
19, 11, 0.67
19, 12, 0.67
19, 13, 0.67
19, 14, 0.67125
19, 15, 0.67125
19, 16, 0.6725
19, 17, 0.6725
19, 18, 0.6725
19, 19, 0.6725
19, 20, 0.6725
19, 21, 0.6725
19, 22, 0.67375
19, 23, 0.67375
19, 24, 0.67375
19, 25, 0.67375
19, 26, 0.67375
19, 27, 0.67375
19, 28, 0.67375
19, 29, 0.67375
19, 30, 0.67375
19, 31, 0.67375
19, 32, 0.67375
19, 33, 0.67375
19, 34, 0.67375
19, 35, 0.67375
19, 36, 0.67375
19, 37, 0.67375
19, 38, 0.67375
19, 39, 0.67375
19, 40, 0.67375
20, 0, 0.0
20, 1, 0.61625
20, 2, 0.65875
20, 3, 0.665
20, 4, 0.66625
20, 5, 0.6675
20, 6, 0.66875
20, 7, 0.66875
20, 8, 0.67125
20, 9, 0.6725
20, 10, 0.67375
20, 11, 0.67375
20, 12, 0.67375
20, 13, 0.67375
20, 14, 0.675
20, 15, 0.675
20, 16, 0.67625
20, 17, 0.67625
20, 18, 0.67625
20, 19, 0.67625
20, 20, 0.67625
20, 21, 0.67625
20, 22, 0.6775
20, 23, 0.6775
20, 24, 0.6775
20, 25, 0.6775
20, 26, 0.6775
20, 27, 0.6775
20, 28, 0.6775
20, 29, 0.6775
20, 30, 0.6775
20, 31, 0.6775
20, 32, 0.6775
20, 33, 0.6775
20, 34, 0.6775
20, 35, 0.6775
20, 36, 0.6775
20, 37, 0.6775
20, 38, 0.6775
20, 39, 0.6775
20, 40, 0.6775
