Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
5, 11, 0.55375
5, 12, 0.555
5, 13, 0.55625
5, 14, 0.55625
5, 15, 0.55625
5, 16, 0.56
5, 17, 0.56
5, 18, 0.56
5, 19, 0.5625
5, 20, 0.5625
5, 21, 0.5625
5, 22, 0.56375
5, 23, 0.56375
5, 24, 0.56375
5, 25, 0.56375
5, 26, 0.56375
5, 27, 0.56375
5, 28, 0.565
5, 29, 0.565
5, 30, 0.565
5, 31, 0.565
5, 32, 0.565
5, 33, 0.56625
5, 34, 0.56625
5, 35, 0.56625
5, 36, 0.56625
5, 37, 0.56625
5, 38, 0.56625
5, 39, 0.56625
5, 40, 0.5675
6, 0, 0.0
6, 1, 0.49625
6, 2, 0.55375
6, 3, 0.5575
6, 4, 0.56375
6, 5, 0.57
6, 6, 0.57
6, 7, 0.57
6, 8, 0.57
6, 9, 0.5725
6, 10, 0.575
6, 11, 0.57625
6, 12, 0.5775
6, 13, 0.57875
6, 14, 0.57875
6, 15, 0.57875
6, 16, 0.5825
6, 17, 0.5825
6, 18, 0.5825
6, 19, 0.585
6, 20, 0.585
6, 21, 0.585
6, 22, 0.58625
6, 23, 0.58625
6, 24, 0.5875
6, 25, 0.5875
6, 26, 0.5875
6, 27, 0.5875
6, 28, 0.58875
6, 29, 0.58875
6, 30, 0.58875
6, 31, 0.58875
6, 32, 0.58875
6, 33, 0.58875
6, 34, 0.58875
6, 35, 0.58875
6, 36, 0.58875
6, 37, 0.58875
6, 38, 0.58875
6, 39, 0.58875
6, 40, 0.59
7, 0, 0.0
7, 1, 0.52
7, 2, 0.57125
7, 3, 0.5775
7, 4, 0.5825
7, 5, 0.58875
7, 6, 0.58875
7, 7, 0.58875
7, 8, 0.58875
7, 9, 0.5925
7, 10, 0.595
7, 11, 0.59625
7, 12, 0.5975
7, 13, 0.59875
7, 14, 0.59875
7, 15, 0.59875
7, 16, 0.6025
7, 17, 0.6025
7, 18, 0.6025
7, 19, 0.605
7, 20, 0.605
7, 21, 0.605
7, 22, 0.60625
7, 23, 0.60625
7, 24, 0.6075
7, 25, 0.6075
7, 26, 0.6075
7, 27, 0.6075
7, 28, 0.60875
7, 29, 0.60875
7, 30, 0.60875
7, 31, 0.60875
7, 32, 0.60875
7, 33, 0.60875
7, 34, 0.60875
7, 35, 0.60875
7, 36, 0.60875
7, 37, 0.60875
7, 38, 0.60875
7, 39, 0.60875
7, 40, 0.61
8, 0, 0.0
8, 1, 0.535
8, 2, 0.58375
8, 3, 0.59125
8, 4, 0.59375
8, 5, 0.6
8, 6, 0.6
8, 7, 0.6
8, 8, 0.6
8, 9, 0.60375
8, 10, 0.60625
8, 11, 0.60875
8, 12, 0.61
8, 13, 0.61
8, 14, 0.61
8, 15, 0.61
8, 16, 0.6125
8, 17, 0.6125
8, 18, 0.6125
8, 19, 0.61375
8, 20, 0.61375
8, 21, 0.61375
8, 22, 0.615
8, 23, 0.615
8, 24, 0.61625
8, 25, 0.61625
8, 26, 0.61625
8, 27, 0.61625
8, 28, 0.6175
8, 29, 0.6175
8, 30, 0.6175
8, 31, 0.6175
8, 32, 0.6175
8, 33, 0.6175
8, 34, 0.6175
8, 35, 0.6175
8, 36, 0.6175
8, 37, 0.6175
8, 38, 0.6175
8, 39, 0.6175
8, 40, 0.61875
9, 0, 0.0
9, 1, 0.5425
9, 2, 0.59125
9, 3, 0.5975
9, 4, 0.59875
9, 5, 0.6075
9, 6, 0.6075
9, 7, 0.60875
9, 8, 0.60875
9, 9, 0.61125
9, 10, 0.61375
9, 11, 0.61625
9, 12, 0.61625
9, 13, 0.61625
9, 14, 0.61625
9, 15, 0.61625
9, 16, 0.61875
9, 17, 0.61875
9, 18, 0.61875
9, 19, 0.62
9, 20, 0.62
9, 21, 0.62
9, 22, 0.62125
9, 23, 0.62125
9, 24, 0.6225
9, 25, 0.6225
9, 26, 0.6225
9, 27, 0.6225
9, 28, 0.62375
9, 29, 0.62375
9, 30, 0.62375
9, 31, 0.62375
9, 32, 0.62375
9, 33, 0.62375
9, 34, 0.62375
9, 35, 0.62375
9, 36, 0.62375
9, 37, 0.62375
9, 38, 0.62375
9, 39, 0.62375
9, 40, 0.625
10, 0, 0.0
10, 1, 0.5525
10, 2, 0.6
10, 3, 0.60625
10, 4, 0.6075
10, 5, 0.61625
10, 6, 0.61625
10, 7, 0.61625
10, 8, 0.61625
10, 9, 0.61875
10, 10, 0.62125
10, 11, 0.62375
10, 12, 0.62375
10, 13, 0.62375
10, 14, 0.62375
10, 15, 0.62375
10, 16, 0.62625
10, 17, 0.62625
10, 18, 0.62625
10, 19, 0.6275
10, 20, 0.6275
10, 21, 0.6275
10, 22, 0.62875
10, 23, 0.62875
10, 24, 0.63
10, 25, 0.63
10, 26, 0.63
10, 27, 0.63
10, 28, 0.63125
10, 29, 0.63125
10, 30, 0.63125
10, 31, 0.63125
10, 32, 0.63125
10, 33, 0.63125
10, 34, 0.63125
10, 35, 0.63125
10, 36, 0.63125
10, 37, 0.63125
10, 38, 0.63125
10, 39, 0.63125
10, 40, 0.6325
11, 0, 0.0
11, 1, 0.5575
11, 2, 0.60375
11, 3, 0.61
11, 4, 0.61125
11, 5, 0.62
11, 6, 0.62
11, 7, 0.62
11, 8, 0.62
11, 9, 0.6225
11, 10, 0.625
11, 11, 0.6275
11, 12, 0.6275
11, 13, 0.6275
11, 14, 0.6275
11, 15, 0.6275
11, 16, 0.63
11, 17, 0.63
11, 18, 0.63
11, 19, 0.63125
11, 20, 0.63125
11, 21, 0.63125
11, 22, 0.6325
11, 23, 0.6325
11, 24, 0.63375
11, 25, 0.63375
11, 26, 0.63375
11, 27, 0.63375
11, 28, 0.635
11, 29, 0.635
11, 30, 0.635
11, 31, 0.635
11, 32, 0.635
11, 33, 0.635
11, 34, 0.635
11, 35, 0.635
11, 36, 0.635
11, 37, 0.635
11, 38, 0.635
11, 39, 0.635
11, 40, 0.63625
12, 0, 0.0
12, 1, 0.56375
12, 2, 0.6075
12, 3, 0.61375
12, 4, 0.615
12, 5, 0.62375
12, 6, 0.625
12, 7, 0.625
12, 8, 0.625
12, 9, 0.6275
12, 10, 0.63
12, 11, 0.63125
12, 12, 0.63125
12, 13, 0.63125
12, 14, 0.63125
12, 15, 0.63125
12, 16, 0.63375
12, 17, 0.63375
12, 18, 0.63375
12, 19, 0.63375
12, 20, 0.63375
12, 21, 0.63375
12, 22, 0.635
12, 23, 0.635
12, 24, 0.63625
12, 25, 0.63625
12, 26, 0.63625
12, 27, 0.63625
12, 28, 0.6375
12, 29, 0.6375
12, 30, 0.6375
12, 31, 0.6375
12, 32, 0.6375
12, 33, 0.6375
12, 34, 0.6375
12, 35, 0.6375
12, 36, 0.6375
12, 37, 0.6375
12, 38, 0.6375
12, 39, 0.6375
12, 40, 0.63875
13, 0, 0.0
13, 1, 0.56875
13, 2, 0.61375
13, 3, 0.62
13, 4, 0.6225
13, 5, 0.63125
13, 6, 0.63125
13, 7, 0.63125
13, 8, 0.63125
13, 9, 0.63375
13, 10, 0.63625
13, 11, 0.6375
13, 12, 0.6375
13, 13, 0.6375
13, 14, 0.6375
13, 15, 0.6375
13, 16, 0.63875
13, 17, 0.63875
13, 18, 0.63875
13, 19, 0.63875
13, 20, 0.63875
13, 21, 0.63875
13, 22, 0.64
13, 23, 0.64125
13, 24, 0.6425
13, 25, 0.6425
13, 26, 0.6425
13, 27, 0.6425
13, 28, 0.6425
13, 29, 0.6425
13, 30, 0.6425
13, 31, 0.6425
13, 32, 0.6425
13, 33, 0.6425
13, 34, 0.6425
13, 35, 0.6425
13, 36, 0.6425
13, 37, 0.6425
13, 38, 0.6425
13, 39, 0.6425
13, 40, 0.64375
14, 0, 0.0
14, 1, 0.58
14, 2, 0.625
14, 3, 0.63
14, 4, 0.63375
14, 5, 0.64125
14, 6, 0.64125
14, 7, 0.6425
14, 8, 0.6425
14, 9, 0.64375
14, 10, 0.645
14, 11, 0.64625
14, 12, 0.64625
14, 13, 0.64625
14, 14, 0.64625
14, 15, 0.64625
14, 16, 0.6475
14, 17, 0.6475
14, 18, 0.6475
14, 19, 0.6475
14, 20, 0.6475
14, 21, 0.6475
14, 22, 0.64875
14, 23, 0.65
14, 24, 0.65125
14, 25, 0.65125
14, 26, 0.65125
14, 27, 0.65125
14, 28, 0.65125
14, 29, 0.65125
14, 30, 0.65125
14, 31, 0.65125
14, 32, 0.65125
14, 33, 0.65125
14, 34, 0.65125
14, 35, 0.65125
14, 36, 0.65125
14, 37, 0.65125
14, 38, 0.65125
14, 39, 0.65125
14, 40, 0.6525
15, 0, 0.0
15, 1, 0.585
15, 2, 0.6325
15, 3, 0.63625
15, 4, 0.6425
15, 5, 0.64625
15, 6, 0.64625
15, 7, 0.6475
15, 8, 0.6475
15, 9, 0.64875
15, 10, 0.65
15, 11, 0.65125
15, 12, 0.65125
15, 13, 0.65125
15, 14, 0.65125
15, 15, 0.65125
15, 16, 0.6525
15, 17, 0.6525
15, 18, 0.6525
15, 19, 0.6525
15, 20, 0.6525
15, 21, 0.6525
15, 22, 0.65375
15, 23, 0.655
15, 24, 0.65625
15, 25, 0.65625
15, 26, 0.65625
15, 27, 0.65625
15, 28, 0.65625
15, 29, 0.65625
15, 30, 0.65625
15, 31, 0.65625
15, 32, 0.65625
15, 33, 0.65625
15, 34, 0.65625
15, 35, 0.65625
15, 36, 0.65625
15, 37, 0.65625
15, 38, 0.65625
15, 39, 0.65625
15, 40, 0.6575
16, 0, 0.0
16, 1, 0.58875
16, 2, 0.63375
16, 3, 0.6375
16, 4, 0.64375
16, 5, 0.6475
16, 6, 0.6475
16, 7, 0.64875
16, 8, 0.64875
16, 9, 0.65
16, 10, 0.65125
16, 11, 0.6525
16, 12, 0.6525
16, 13, 0.6525
16, 14, 0.65375
16, 15, 0.65375
16, 16, 0.65625
16, 17, 0.65625
16, 18, 0.65625
16, 19, 0.65625
16, 20, 0.65625
16, 21, 0.65625
16, 22, 0.6575
16, 23, 0.6575
16, 24, 0.65875
16, 25, 0.65875
16, 26, 0.65875
16, 27, 0.65875
16, 28, 0.65875
16, 29, 0.65875
16, 30, 0.65875
16, 31, 0.65875
16, 32, 0.65875
16, 33, 0.65875
16, 34, 0.65875
16, 35, 0.65875
16, 36, 0.65875
16, 37, 0.65875
16, 38, 0.65875
16, 39, 0.65875
16, 40, 0.66
17, 0, 0.0
17, 1, 0.59875
17, 2, 0.64125
17, 3, 0.645
17, 4, 0.64875
17, 5, 0.6525
17, 6, 0.6525
17, 7, 0.65375
17, 8, 0.65375
17, 9, 0.655
17, 10, 0.6575
17, 11, 0.65875
17, 12, 0.65875
17, 13, 0.65875
17, 14, 0.66
17, 15, 0.66
17, 16, 0.6625
17, 17, 0.6625
17, 18, 0.6625
17, 19, 0.6625
17, 20, 0.6625
17, 21, 0.6625
17, 22, 0.66375
17, 23, 0.66375
17, 24, 0.665
17, 25, 0.665
17, 26, 0.665
17, 27, 0.665
17, 28, 0.665
17, 29, 0.665
17, 30, 0.665
17, 31, 0.665
17, 32, 0.665
17, 33, 0.665
17, 34, 0.665
17, 35, 0.665
17, 36, 0.665
17, 37, 0.665
17, 38, 0.665
17, 39, 0.665
17, 40, 0.66625
18, 0, 0.0
18, 1, 0.6
18, 2, 0.6425
18, 3, 0.64625
18, 4, 0.65
18, 5, 0.65375
18, 6, 0.65375
18, 7, 0.655
18, 8, 0.655
18, 9, 0.65625
18, 10, 0.65875
18, 11, 0.66
18, 12, 0.66
18, 13, 0.66
18, 14, 0.66125
18, 15, 0.66125
18, 16, 0.66375
18, 17, 0.66375
18, 18, 0.66375
18, 19, 0.66375
18, 20, 0.66375
18, 21, 0.66375
18, 22, 0.665
18, 23, 0.665
18, 24, 0.66625
18, 25, 0.66625
18, 26, 0.66625
18, 27, 0.66625
18, 28, 0.66625
18, 29, 0.66625
18, 30, 0.66625
18, 31, 0.66625
18, 32, 0.66625
18, 33, 0.66625
18, 34, 0.66625
18, 35, 0.66625
18, 36, 0.66625
18, 37, 0.66625
18, 38, 0.66625
18, 39, 0.66625
18, 40, 0.6675
19, 0, 0.0
19, 1, 0.6075
19, 2, 0.6525
19, 3, 0.65625
19, 4, 0.66
19, 5, 0.66375
19, 6, 0.66375
19, 7, 0.66375
19, 8, 0.66375
19, 9, 0.665
19, 10, 0.6675
19, 11, 0.66875
19, 12, 0.66875
19, 13, 0.66875
19, 14, 0.67
19, 15, 0.67
19, 16, 0.67125
19, 17, 0.67125
19, 18, 0.67125
19, 19, 0.67125
19, 20, 0.67125
19, 21, 0.67125
19, 22, 0.6725
19, 23, 0.6725
19, 24, 0.67375
19, 25, 0.67375
19, 26, 0.67375
19, 27, 0.67375
19, 28, 0.67375
19, 29, 0.67375
19, 30, 0.67375
19, 31, 0.67375
19, 32, 0.67375
19, 33, 0.67375
19, 34, 0.67375
19, 35, 0.67375
19, 36, 0.67375
19, 37, 0.67375
19, 38, 0.67375
19, 39, 0.67375
19, 40, 0.675
20, 0, 0.0
20, 1, 0.6125
20, 2, 0.65625
20, 3, 0.66
20, 4, 0.6625
20, 5, 0.66625
20, 6, 0.66625
20, 7, 0.66625
20, 8, 0.66625
20, 9, 0.6675
20, 10, 0.67
20, 11, 0.67125
20, 12, 0.67125
20, 13, 0.67125
20, 14, 0.6725
20, 15, 0.6725
20, 16, 0.67375
20, 17, 0.67375
20, 18, 0.67375
20, 19, 0.67375
20, 20, 0.67375
20, 21, 0.67375
20, 22, 0.675
20, 23, 0.675
20, 24, 0.67625
20, 25, 0.67625
20, 26, 0.67625
20, 27, 0.67625
20, 28, 0.67625
20, 29, 0.67625
20, 30, 0.67625
20, 31, 0.67625
20, 32, 0.67625
20, 33, 0.67625
20, 34, 0.67625
20, 35, 0.67625
20, 36, 0.67625
20, 37, 0.67625
20, 38, 0.67625
20, 39, 0.67625
20, 40, 0.6775
