Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
6, 28, 0.56625
6, 29, 0.56625
6, 30, 0.56625
6, 31, 0.56625
6, 32, 0.56625
6, 33, 0.56625
6, 34, 0.56625
6, 35, 0.56625
6, 36, 0.56625
6, 37, 0.5675
6, 38, 0.56875
6, 39, 0.56875
6, 40, 0.57
7, 0, 0.0
7, 1, 0.51875
7, 2, 0.56125
7, 3, 0.5675
7, 4, 0.5725
7, 5, 0.5775
7, 6, 0.58
7, 7, 0.58125
7, 8, 0.5825
7, 9, 0.58375
7, 10, 0.58375
7, 11, 0.58375
7, 12, 0.585
7, 13, 0.58625
7, 14, 0.58625
7, 15, 0.58625
7, 16, 0.58625
7, 17, 0.5875
7, 18, 0.5875
7, 19, 0.5875
7, 20, 0.5875
7, 21, 0.5875
7, 22, 0.5875
7, 23, 0.5875
7, 24, 0.5875
7, 25, 0.5875
7, 26, 0.5875
7, 27, 0.5875
7, 28, 0.5875
7, 29, 0.5875
7, 30, 0.5875
7, 31, 0.5875
7, 32, 0.5875
7, 33, 0.58875
7, 34, 0.58875
7, 35, 0.58875
7, 36, 0.58875
7, 37, 0.59
7, 38, 0.59
7, 39, 0.59
7, 40, 0.59125
8, 0, 0.0
8, 1, 0.53
8, 2, 0.57
8, 3, 0.57625
8, 4, 0.58
8, 5, 0.585
8, 6, 0.5875
8, 7, 0.59
8, 8, 0.59125
8, 9, 0.59375
8, 10, 0.59375
8, 11, 0.59375
8, 12, 0.595
8, 13, 0.59625
8, 14, 0.5975
8, 15, 0.5975
8, 16, 0.5975
8, 17, 0.59875
8, 18, 0.59875
8, 19, 0.59875
8, 20, 0.59875
8, 21, 0.6
8, 22, 0.6
8, 23, 0.6
8, 24, 0.6
8, 25, 0.6
8, 26, 0.6
8, 27, 0.6
8, 28, 0.6
8, 29, 0.6
8, 30, 0.6
8, 31, 0.6
8, 32, 0.6
8, 33, 0.60125
8, 34, 0.60125
8, 35, 0.60125
8, 36, 0.60125
8, 37, 0.6025
8, 38, 0.6025
8, 39, 0.6025
8, 40, 0.6025
9, 0, 0.0
9, 1, 0.53625
9, 2, 0.57625
9, 3, 0.58375
9, 4, 0.5875
9, 5, 0.5925
9, 6, 0.595
9, 7, 0.59625
9, 8, 0.5975
9, 9, 0.6
9, 10, 0.6
9, 11, 0.6
9, 12, 0.60125
9, 13, 0.6025
9, 14, 0.6025
9, 15, 0.6025
9, 16, 0.6025
9, 17, 0.60375
9, 18, 0.60375
9, 19, 0.60375
9, 20, 0.60375
9, 21, 0.605
9, 22, 0.605
9, 23, 0.605
9, 24, 0.605
9, 25, 0.605
9, 26, 0.605
9, 27, 0.605
9, 28, 0.605
9, 29, 0.605
9, 30, 0.605
9, 31, 0.605
9, 32, 0.605
9, 33, 0.60625
9, 34, 0.60625
9, 35, 0.60625
9, 36, 0.60625
9, 37, 0.6075
9, 38, 0.6075
9, 39, 0.6075
9, 40, 0.6075
10, 0, 0.0
10, 1, 0.5475
10, 2, 0.58875
10, 3, 0.59625
10, 4, 0.59875
10, 5, 0.60375
10, 6, 0.60625
10, 7, 0.6075
10, 8, 0.60875
10, 9, 0.61125
10, 10, 0.61125
10, 11, 0.61125
10, 12, 0.6125
10, 13, 0.615
10, 14, 0.615
10, 15, 0.615
10, 16, 0.615
10, 17, 0.61625
10, 18, 0.6175
10, 19, 0.6175
10, 20, 0.6175
10, 21, 0.6175
10, 22, 0.6175
10, 23, 0.6175
10, 24, 0.6175
10, 25, 0.6175
10, 26, 0.6175
10, 27, 0.6175
10, 28, 0.6175
10, 29, 0.6175
10, 30, 0.6175
10, 31, 0.6175
10, 32, 0.6175
10, 33, 0.61875
10, 34, 0.61875
10, 35, 0.61875
10, 36, 0.61875
10, 37, 0.62
10, 38, 0.62
10, 39, 0.62
10, 40, 0.62
11, 0, 0.0
11, 1, 0.5525
11, 2, 0.59625
11, 3, 0.60375
11, 4, 0.60625
11, 5, 0.61125
11, 6, 0.6125
11, 7, 0.61375
11, 8, 0.61625
11, 9, 0.61875
11, 10, 0.61875
11, 11, 0.61875
11, 12, 0.61875
11, 13, 0.62125
11, 14, 0.62125
11, 15, 0.62125
11, 16, 0.62125
11, 17, 0.6225
11, 18, 0.62375
11, 19, 0.62375
11, 20, 0.62375
11, 21, 0.62375
11, 22, 0.62375
11, 23, 0.62375
11, 24, 0.62375
11, 25, 0.62375
11, 26, 0.62375
11, 27, 0.62375
11, 28, 0.62375
11, 29, 0.62375
11, 30, 0.62375
11, 31, 0.62375
11, 32, 0.62375
11, 33, 0.625
11, 34, 0.625
11, 35, 0.625
11, 36, 0.625
11, 37, 0.62625
11, 38, 0.62625
11, 39, 0.62625
11, 40, 0.62625
12, 0, 0.0
12, 1, 0.55875
12, 2, 0.60125
12, 3, 0.60875
12, 4, 0.61125
12, 5, 0.615
12, 6, 0.6175
12, 7, 0.61875
12, 8, 0.62125
12, 9, 0.62375
12, 10, 0.62375
12, 11, 0.62375
12, 12, 0.62375
12, 13, 0.62625
12, 14, 0.62625
12, 15, 0.62625
12, 16, 0.62625
12, 17, 0.6275
12, 18, 0.62875
12, 19, 0.62875
12, 20, 0.62875
12, 21, 0.62875
12, 22, 0.62875
12, 23, 0.62875
12, 24, 0.62875
12, 25, 0.62875
12, 26, 0.62875
12, 27, 0.62875
12, 28, 0.62875
12, 29, 0.62875
12, 30, 0.62875
12, 31, 0.62875
12, 32, 0.62875
12, 33, 0.63
12, 34, 0.63
12, 35, 0.63
12, 36, 0.63
12, 37, 0.63125
12, 38, 0.63125
12, 39, 0.63125
12, 40, 0.63125
13, 0, 0.0
13, 1, 0.56375
13, 2, 0.60875
13, 3, 0.6175
13, 4, 0.62
13, 5, 0.62375
13, 6, 0.62625
13, 7, 0.6275
13, 8, 0.63
13, 9, 0.63125
13, 10, 0.63125
13, 11, 0.63125
13, 12, 0.6325
13, 13, 0.6325
13, 14, 0.6325
13, 15, 0.6325
13, 16, 0.6325
13, 17, 0.63375
13, 18, 0.635
13, 19, 0.635
13, 20, 0.635
13, 21, 0.635
13, 22, 0.635
13, 23, 0.635
13, 24, 0.635
13, 25, 0.635
13, 26, 0.635
13, 27, 0.635
13, 28, 0.635
13, 29, 0.635
13, 30, 0.635
13, 31, 0.635
13, 32, 0.635
13, 33, 0.63625
13, 34, 0.63625
13, 35, 0.63625
13, 36, 0.63625
13, 37, 0.6375
13, 38, 0.6375
13, 39, 0.6375
13, 40, 0.6375
14, 0, 0.0
14, 1, 0.57625
14, 2, 0.6225
14, 3, 0.6325
14, 4, 0.6325
14, 5, 0.63625
14, 6, 0.6375
14, 7, 0.63875
14, 8, 0.64125
14, 9, 0.64125
14, 10, 0.64125
14, 11, 0.64125
14, 12, 0.6425
14, 13, 0.6425
14, 14, 0.6425
14, 15, 0.6425
14, 16, 0.6425
14, 17, 0.64375
14, 18, 0.645
14, 19, 0.645
14, 20, 0.645
14, 21, 0.645
14, 22, 0.645
14, 23, 0.645
14, 24, 0.645
14, 25, 0.645
14, 26, 0.645
14, 27, 0.645
14, 28, 0.645
14, 29, 0.645
14, 30, 0.645
14, 31, 0.645
14, 32, 0.645
14, 33, 0.64625
14, 34, 0.64625
14, 35, 0.64625
14, 36, 0.64625
14, 37, 0.6475
14, 38, 0.6475
14, 39, 0.6475
14, 40, 0.6475
15, 0, 0.0
15, 1, 0.58375
15, 2, 0.63125
15, 3, 0.64
15, 4, 0.64
15, 5, 0.64375
15, 6, 0.645
15, 7, 0.64625
15, 8, 0.64875
15, 9, 0.64875
15, 10, 0.64875
15, 11, 0.64875
15, 12, 0.65
15, 13, 0.65
15, 14, 0.65
15, 15, 0.65
15, 16, 0.65
15, 17, 0.65125
15, 18, 0.6525
15, 19, 0.6525
15, 20, 0.6525
15, 21, 0.6525
15, 22, 0.6525
15, 23, 0.6525
15, 24, 0.6525
15, 25, 0.6525
15, 26, 0.6525
15, 27, 0.6525
15, 28, 0.6525
15, 29, 0.6525
15, 30, 0.6525
15, 31, 0.6525
15, 32, 0.6525
15, 33, 0.65375
15, 34, 0.65375
15, 35, 0.65375
15, 36, 0.65375
15, 37, 0.655
15, 38, 0.655
15, 39, 0.655
15, 40, 0.655
16, 0, 0.0
16, 1, 0.5875
16, 2, 0.63375
16, 3, 0.6425
16, 4, 0.6425
16, 5, 0.64625
16, 6, 0.6475
16, 7, 0.64875
16, 8, 0.65125
16, 9, 0.65125
16, 10, 0.65125
16, 11, 0.65125
16, 12, 0.6525
16, 13, 0.6525
16, 14, 0.6525
16, 15, 0.6525
16, 16, 0.6525
16, 17, 0.65375
16, 18, 0.655
16, 19, 0.655
16, 20, 0.655
16, 21, 0.655
16, 22, 0.655
16, 23, 0.655
16, 24, 0.655
16, 25, 0.655
16, 26, 0.655
16, 27, 0.655
16, 28, 0.655
16, 29, 0.655
16, 30, 0.655
16, 31, 0.655
16, 32, 0.655
16, 33, 0.65625
16, 34, 0.65625
16, 35, 0.65625
16, 36, 0.65625
16, 37, 0.6575
16, 38, 0.6575
16, 39, 0.6575
16, 40, 0.6575
17, 0, 0.0
17, 1, 0.58875
17, 2, 0.6375
17, 3, 0.645
17, 4, 0.645
17, 5, 0.64875
17, 6, 0.65
17, 7, 0.65125
17, 8, 0.65375
17, 9, 0.65375
17, 10, 0.65375
17, 11, 0.65375
17, 12, 0.655
17, 13, 0.655
17, 14, 0.655
17, 15, 0.655
17, 16, 0.655
17, 17, 0.65625
17, 18, 0.6575
17, 19, 0.6575
17, 20, 0.6575
17, 21, 0.6575
17, 22, 0.6575
17, 23, 0.6575
17, 24, 0.6575
17, 25, 0.6575
17, 26, 0.6575
17, 27, 0.6575
17, 28, 0.6575
17, 29, 0.6575
17, 30, 0.6575
17, 31, 0.6575
17, 32, 0.6575
17, 33, 0.65875
17, 34, 0.65875
17, 35, 0.65875
17, 36, 0.65875
17, 37, 0.66
17, 38, 0.66
17, 39, 0.66
17, 40, 0.66
18, 0, 0.0
18, 1, 0.59625
18, 2, 0.64375
18, 3, 0.65
18, 4, 0.65
18, 5, 0.65375
18, 6, 0.655
18, 7, 0.65625
18, 8, 0.65875
18, 9, 0.65875
18, 10, 0.65875
18, 11, 0.65875
18, 12, 0.66
18, 13, 0.66
18, 14, 0.66
18, 15, 0.66
18, 16, 0.66
18, 17, 0.66125
18, 18, 0.6625
18, 19, 0.6625
18, 20, 0.6625
18, 21, 0.6625
18, 22, 0.6625
18, 23, 0.6625
18, 24, 0.6625
18, 25, 0.6625
18, 26, 0.6625
18, 27, 0.6625
18, 28, 0.6625
18, 29, 0.6625
18, 30, 0.6625
18, 31, 0.6625
18, 32, 0.6625
18, 33, 0.66375
18, 34, 0.66375
18, 35, 0.66375
18, 36, 0.66375
18, 37, 0.665
18, 38, 0.665
18, 39, 0.665
18, 40, 0.665
19, 0, 0.0
19, 1, 0.60625
19, 2, 0.6525
19, 3, 0.6575
19, 4, 0.6575
19, 5, 0.6625
19, 6, 0.66375
19, 7, 0.665
19, 8, 0.6675
19, 9, 0.6675
19, 10, 0.6675
19, 11, 0.6675
19, 12, 0.66875
19, 13, 0.66875
19, 14, 0.66875
19, 15, 0.66875
19, 16, 0.66875
19, 17, 0.67
19, 18, 0.67125
19, 19, 0.67125
19, 20, 0.67125
19, 21, 0.67125
19, 22, 0.67125
19, 23, 0.67125
19, 24, 0.67125
19, 25, 0.67125
19, 26, 0.67125
19, 27, 0.67125
19, 28, 0.67125
19, 29, 0.67125
19, 30, 0.67125
19, 31, 0.67125
19, 32, 0.67125
19, 33, 0.6725
19, 34, 0.6725
19, 35, 0.6725
19, 36, 0.6725
19, 37, 0.67375
19, 38, 0.67375
19, 39, 0.67375
19, 40, 0.67375
20, 0, 0.0
20, 1, 0.61
20, 2, 0.6575
20, 3, 0.6625
20, 4, 0.6625
20, 5, 0.66625
20, 6, 0.6675
20, 7, 0.67
20, 8, 0.6725
20, 9, 0.6725
20, 10, 0.6725
20, 11, 0.6725
20, 12, 0.67375
20, 13, 0.67375
20, 14, 0.67375
20, 15, 0.67375
20, 16, 0.67375
20, 17, 0.675
20, 18, 0.67625
20, 19, 0.6775
20, 20, 0.6775
20, 21, 0.6775
20, 22, 0.6775
20, 23, 0.6775
20, 24, 0.6775
20, 25, 0.6775
20, 26, 0.6775
20, 27, 0.6775
20, 28, 0.6775
20, 29, 0.6775
20, 30, 0.6775
20, 31, 0.6775
20, 32, 0.6775
20, 33, 0.6775
20, 34, 0.6775
20, 35, 0.6775
20, 36, 0.6775
20, 37, 0.67875
20, 38, 0.67875
20, 39, 0.67875
20, 40, 0.67875
