Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
3, 16, 0.50125
3, 17, 0.50125
3, 18, 0.50125
3, 19, 0.5025
3, 20, 0.50375
3, 21, 0.505
3, 22, 0.505
3, 23, 0.505
3, 24, 0.50625
3, 25, 0.50625
3, 26, 0.5075
3, 27, 0.5075
3, 28, 0.5075
3, 29, 0.5075
3, 30, 0.5075
3, 31, 0.5075
3, 32, 0.50875
3, 33, 0.50875
3, 34, 0.50875
3, 35, 0.50875
3, 36, 0.50875
3, 37, 0.50875
3, 38, 0.50875
3, 39, 0.50875
3, 40, 0.50875
4, 0, 0.0
4, 1, 0.455
4, 2, 0.49875
4, 3, 0.5075
4, 4, 0.51
4, 5, 0.51625
4, 6, 0.52
4, 7, 0.52125
4, 8, 0.52125
4, 9, 0.5225
4, 10, 0.52625
4, 11, 0.52625
4, 12, 0.52625
4, 13, 0.52875
4, 14, 0.52875
4, 15, 0.52875
4, 16, 0.52875
4, 17, 0.52875
4, 18, 0.53
4, 19, 0.53125
4, 20, 0.5325
4, 21, 0.53375
4, 22, 0.53375
4, 23, 0.53375
4, 24, 0.53375
4, 25, 0.53375
4, 26, 0.535
4, 27, 0.535
4, 28, 0.535
4, 29, 0.535
4, 30, 0.535
4, 31, 0.535
4, 32, 0.53625
4, 33, 0.53625
4, 34, 0.53625
4, 35, 0.53625
4, 36, 0.53625
4, 37, 0.53625
4, 38, 0.53625
4, 39, 0.53625
4, 40, 0.53625
5, 0, 0.0
5, 1, 0.4825
5, 2, 0.53125
5, 3, 0.54
5, 4, 0.5425
5, 5, 0.5475
5, 6, 0.55
5, 7, 0.55
5, 8, 0.55
5, 9, 0.55125
5, 10, 0.55625
5, 11, 0.55625
5, 12, 0.55625
5, 13, 0.55875
5, 14, 0.55875
5, 15, 0.55875
5, 16, 0.55875
5, 17, 0.55875
5, 18, 0.56
5, 19, 0.5625
5, 20, 0.5625
5, 21, 0.56375
5, 22, 0.56375
5, 23, 0.56375
5, 24, 0.56375
5, 25, 0.56375
5, 26, 0.565
5, 27, 0.565
5, 28, 0.565
5, 29, 0.565
5, 30, 0.565
5, 31, 0.565
5, 32, 0.56625
5, 33, 0.56625
5, 34, 0.56625
5, 35, 0.56625
5, 36, 0.56625
5, 37, 0.56625
5, 38, 0.5675
5, 39, 0.5675
5, 40, 0.5675
6, 0, 0.0
6, 1, 0.49875
6, 2, 0.55125
6, 3, 0.56
6, 4, 0.56125
6, 5, 0.56625
6, 6, 0.56875
6, 7, 0.56875
6, 8, 0.56875
6, 9, 0.57
6, 10, 0.5725
6, 11, 0.5725
6, 12, 0.5725
6, 13, 0.575
6, 14, 0.575
6, 15, 0.575
6, 16, 0.575
6, 17, 0.575
6, 18, 0.57625
6, 19, 0.5775
6, 20, 0.5775
6, 21, 0.57875
6, 22, 0.57875
6, 23, 0.57875
6, 24, 0.57875
6, 25, 0.57875
6, 26, 0.58
6, 27, 0.58
6, 28, 0.58
6, 29, 0.58
6, 30, 0.58
6, 31, 0.58
6, 32, 0.58125
6, 33, 0.58125
6, 34, 0.58125
6, 35, 0.58125
6, 36, 0.58125
6, 37, 0.58125
6, 38, 0.5825
6, 39, 0.5825
6, 40, 0.5825
7, 0, 0.0
7, 1, 0.515
7, 2, 0.5675
7, 3, 0.575
7, 4, 0.57625
7, 5, 0.58125
7, 6, 0.58375
7, 7, 0.58375
7, 8, 0.58375
7, 9, 0.585
7, 10, 0.58625
7, 11, 0.5875
7, 12, 0.5875
7, 13, 0.59
7, 14, 0.59
7, 15, 0.59
7, 16, 0.59
7, 17, 0.59
7, 18, 0.59125
7, 19, 0.59125
7, 20, 0.59125
7, 21, 0.5925
7, 22, 0.5925
7, 23, 0.5925
7, 24, 0.5925
7, 25, 0.5925
7, 26, 0.59375
7, 27, 0.59375
7, 28, 0.59375
7, 29, 0.59375
7, 30, 0.59375
7, 31, 0.59375
7, 32, 0.59625
7, 33, 0.59625
7, 34, 0.59625
7, 35, 0.59625
7, 36, 0.59625
7, 37, 0.59625
7, 38, 0.5975
7, 39, 0.5975
7, 40, 0.5975
8, 0, 0.0
8, 1, 0.525
8, 2, 0.58
8, 3, 0.5875
8, 4, 0.58875
8, 5, 0.59375
8, 6, 0.59625
8, 7, 0.59625
8, 8, 0.59625
8, 9, 0.5975
8, 10, 0.60125
8, 11, 0.6025
8, 12, 0.6025
8, 13, 0.605
8, 14, 0.605
8, 15, 0.605
8, 16, 0.605
8, 17, 0.605
8, 18, 0.60625
8, 19, 0.60625
8, 20, 0.6075
8, 21, 0.60875
8, 22, 0.60875
8, 23, 0.60875
8, 24, 0.60875
8, 25, 0.60875
8, 26, 0.61
8, 27, 0.61
8, 28, 0.61125
8, 29, 0.61125
8, 30, 0.61125
8, 31, 0.61125
8, 32, 0.61375
8, 33, 0.61375
8, 34, 0.61375
8, 35, 0.615
8, 36, 0.615
8, 37, 0.615
8, 38, 0.615
8, 39, 0.615
8, 40, 0.615
9, 0, 0.0
9, 1, 0.53375
9, 2, 0.58625
9, 3, 0.5925
9, 4, 0.59375
9, 5, 0.5975
9, 6, 0.6
9, 7, 0.6
9, 8, 0.6
9, 9, 0.60125
9, 10, 0.60375
9, 11, 0.605
9, 12, 0.605
9, 13, 0.6075
9, 14, 0.6075
9, 15, 0.6075
9, 16, 0.6075
9, 17, 0.6075
9, 18, 0.60875
9, 19, 0.60875
9, 20, 0.61
9, 21, 0.61125
9, 22, 0.61125
9, 23, 0.61125
9, 24, 0.61125
9, 25, 0.61125
9, 26, 0.6125
9, 27, 0.6125
9, 28, 0.6125
9, 29, 0.6125
9, 30, 0.6125
9, 31, 0.6125
9, 32, 0.615
9, 33, 0.615
9, 34, 0.615
9, 35, 0.61625
9, 36, 0.61625
9, 37, 0.61625
9, 38, 0.61625
9, 39, 0.61625
9, 40, 0.61625
10, 0, 0.0
10, 1, 0.545
10, 2, 0.59625
10, 3, 0.60625
10, 4, 0.6075
10, 5, 0.61
10, 6, 0.6125
10, 7, 0.6125
10, 8, 0.6125
10, 9, 0.61375
10, 10, 0.61625
10, 11, 0.6175
10, 12, 0.6175
10, 13, 0.62
10, 14, 0.62
10, 15, 0.62
10, 16, 0.62
10, 17, 0.62
10, 18, 0.62125
10, 19, 0.62125
10, 20, 0.62125
10, 21, 0.6225
10, 22, 0.6225
10, 23, 0.6225
10, 24, 0.6225
10, 25, 0.6225
10, 26, 0.62375
10, 27, 0.62375
10, 28, 0.62375
10, 29, 0.62375
10, 30, 0.62375
10, 31, 0.62375
10, 32, 0.62625
10, 33, 0.62625
10, 34, 0.62625
10, 35, 0.6275
10, 36, 0.6275
10, 37, 0.6275
10, 38, 0.6275
10, 39, 0.6275
10, 40, 0.6275
11, 0, 0.0
11, 1, 0.5475
11, 2, 0.5975
11, 3, 0.60875
11, 4, 0.61
11, 5, 0.6125
11, 6, 0.61375
11, 7, 0.61375
11, 8, 0.61375
11, 9, 0.615
11, 10, 0.6175
11, 11, 0.61875
11, 12, 0.62
11, 13, 0.6225
11, 14, 0.6225
11, 15, 0.6225
11, 16, 0.6225
11, 17, 0.6225
11, 18, 0.62375
11, 19, 0.62375
11, 20, 0.62375
11, 21, 0.625
11, 22, 0.625
11, 23, 0.625
11, 24, 0.625
11, 25, 0.625
11, 26, 0.62625
11, 27, 0.62625
11, 28, 0.62625
11, 29, 0.62625
11, 30, 0.62625
11, 31, 0.62625
11, 32, 0.6275
11, 33, 0.6275
11, 34, 0.6275
11, 35, 0.62875
11, 36, 0.62875
11, 37, 0.62875
11, 38, 0.62875
11, 39, 0.62875
11, 40, 0.62875
12, 0, 0.0
12, 1, 0.555
12, 2, 0.60375
12, 3, 0.61375
12, 4, 0.615
12, 5, 0.61875
12, 6, 0.62
12, 7, 0.62
12, 8, 0.62
12, 9, 0.62125
12, 10, 0.62375
12, 11, 0.62375
12, 12, 0.625
12, 13, 0.6275
12, 14, 0.6275
12, 15, 0.6275
12, 16, 0.6275
12, 17, 0.6275
12, 18, 0.62875
12, 19, 0.62875
12, 20, 0.62875
12, 21, 0.63
12, 22, 0.63
12, 23, 0.63
12, 24, 0.63
12, 25, 0.63
12, 26, 0.63125
12, 27, 0.63125
12, 28, 0.63125
12, 29, 0.63125
12, 30, 0.63125
12, 31, 0.63125
12, 32, 0.6325
12, 33, 0.6325
12, 34, 0.6325
12, 35, 0.63375
12, 36, 0.63375
12, 37, 0.63375
12, 38, 0.63375
12, 39, 0.63375
12, 40, 0.63375
13, 0, 0.0
13, 1, 0.56625
13, 2, 0.61125
13, 3, 0.62125
13, 4, 0.6225
13, 5, 0.62625
13, 6, 0.62875
13, 7, 0.62875
13, 8, 0.63
13, 9, 0.63125
13, 10, 0.63375
13, 11, 0.63375
13, 12, 0.635
13, 13, 0.63625
13, 14, 0.63625
13, 15, 0.63625
13, 16, 0.63625
13, 17, 0.63625
13, 18, 0.6375
13, 19, 0.6375
13, 20, 0.6375
13, 21, 0.6375
13, 22, 0.6375
13, 23, 0.6375
13, 24, 0.6375
13, 25, 0.6375
13, 26, 0.63875
13, 27, 0.63875
13, 28, 0.63875
13, 29, 0.63875
13, 30, 0.63875
13, 31, 0.63875
13, 32, 0.64
13, 33, 0.64
13, 34, 0.64
13, 35, 0.6425
13, 36, 0.6425
13, 37, 0.6425
13, 38, 0.6425
13, 39, 0.6425
13, 40, 0.6425
14, 0, 0.0
14, 1, 0.575
14, 2, 0.62125
14, 3, 0.63
14, 4, 0.63125
14, 5, 0.635
14, 6, 0.6375
14, 7, 0.6375
14, 8, 0.63875
14, 9, 0.64
14, 10, 0.64125
14, 11, 0.64125
14, 12, 0.6425
14, 13, 0.64375
14, 14, 0.64375
14, 15, 0.645
14, 16, 0.645
14, 17, 0.645
14, 18, 0.64625
14, 19, 0.64625
14, 20, 0.64625
14, 21, 0.64625
14, 22, 0.64625
14, 23, 0.64625
14, 24, 0.64625
14, 25, 0.64625
14, 26, 0.6475
14, 27, 0.6475
14, 28, 0.6475
14, 29, 0.6475
14, 30, 0.6475
14, 31, 0.6475
14, 32, 0.64875
14, 33, 0.64875
14, 34, 0.64875
14, 35, 0.65
14, 36, 0.65
14, 37, 0.65
14, 38, 0.65
14, 39, 0.65
14, 40, 0.65
15, 0, 0.0
15, 1, 0.58625
15, 2, 0.62625
15, 3, 0.6325
15, 4, 0.63375
15, 5, 0.6375
15, 6, 0.64
15, 7, 0.64
15, 8, 0.64125
15, 9, 0.6425
15, 10, 0.64375
15, 11, 0.64375
15, 12, 0.645
15, 13, 0.64625
15, 14, 0.64625
15, 15, 0.6475
15, 16, 0.6475
15, 17, 0.6475
15, 18, 0.64875
15, 19, 0.64875
15, 20, 0.64875
15, 21, 0.64875
15, 22, 0.64875
15, 23, 0.64875
15, 24, 0.64875
15, 25, 0.64875
15, 26, 0.65
15, 27, 0.65
15, 28, 0.65
15, 29, 0.65
15, 30, 0.65
15, 31, 0.65
15, 32, 0.65125
15, 33, 0.65125
15, 34, 0.65125
15, 35, 0.6525
15, 36, 0.6525
15, 37, 0.6525
15, 38, 0.6525
15, 39, 0.6525
15, 40, 0.6525
16, 0, 0.0
16, 1, 0.59125
16, 2, 0.63
16, 3, 0.63625
16, 4, 0.6375
16, 5, 0.64125
16, 6, 0.64375
16, 7, 0.64375
16, 8, 0.645
16, 9, 0.64625
16, 10, 0.6475
16, 11, 0.6475
16, 12, 0.64875
16, 13, 0.65
16, 14, 0.65
16, 15, 0.65
16, 16, 0.65
16, 17, 0.65
16, 18, 0.65125
16, 19, 0.65125
16, 20, 0.65125
16, 21, 0.65125
16, 22, 0.65125
16, 23, 0.65125
16, 24, 0.65125
16, 25, 0.65125
16, 26, 0.6525
16, 27, 0.6525
16, 28, 0.6525
16, 29, 0.6525
16, 30, 0.6525
16, 31, 0.6525
16, 32, 0.65375
16, 33, 0.65375
16, 34, 0.65375
16, 35, 0.655
16, 36, 0.655
16, 37, 0.655
16, 38, 0.655
16, 39, 0.655
16, 40, 0.655
17, 0, 0.0
17, 1, 0.59875
17, 2, 0.6375
17, 3, 0.6425
17, 4, 0.6425
17, 5, 0.64625
17, 6, 0.64875
17, 7, 0.64875
17, 8, 0.65
17, 9, 0.65125
17, 10, 0.6525
17, 11, 0.6525
17, 12, 0.65375
17, 13, 0.655
17, 14, 0.655
17, 15, 0.655
17, 16, 0.655
17, 17, 0.655
17, 18, 0.65625
17, 19, 0.65625
17, 20, 0.65625
17, 21, 0.65625
17, 22, 0.65625
17, 23, 0.65625
17, 24, 0.65625
17, 25, 0.65625
17, 26, 0.6575
17, 27, 0.6575
17, 28, 0.6575
17, 29, 0.6575
17, 30, 0.6575
17, 31, 0.6575
17, 32, 0.65875
17, 33, 0.65875
17, 34, 0.65875
17, 35, 0.66
17, 36, 0.66
17, 37, 0.66
17, 38, 0.66
17, 39, 0.66
17, 40, 0.66
18, 0, 0.0
18, 1, 0.60375
18, 2, 0.64375
18, 3, 0.6475
18, 4, 0.6475
18, 5, 0.65125
18, 6, 0.65375
18, 7, 0.65375
18, 8, 0.655
18, 9, 0.65625
18, 10, 0.6575
18, 11, 0.6575
18, 12, 0.65875
18, 13, 0.66
18, 14, 0.66
18, 15, 0.66
18, 16, 0.66
18, 17, 0.66
18, 18, 0.66125
18, 19, 0.66125
18, 20, 0.66125
18, 21, 0.66125
18, 22, 0.66125
18, 23, 0.66125
18, 24, 0.66125
18, 25, 0.66125
18, 26, 0.6625
18, 27, 0.6625
18, 28, 0.6625
18, 29, 0.6625
18, 30, 0.6625
18, 31, 0.6625
18, 32, 0.66375
18, 33, 0.66375
18, 34, 0.66375
18, 35, 0.665
18, 36, 0.665
18, 37, 0.665
18, 38, 0.665
18, 39, 0.665
18, 40, 0.665
19, 0, 0.0
19, 1, 0.6075
19, 2, 0.6475
19, 3, 0.65125
19, 4, 0.65375
19, 5, 0.6575
19, 6, 0.65875
19, 7, 0.65875
19, 8, 0.66
19, 9, 0.66125
19, 10, 0.6625
19, 11, 0.6625
19, 12, 0.66375
19, 13, 0.665
19, 14, 0.665
19, 15, 0.665
19, 16, 0.665
19, 17, 0.665
19, 18, 0.66625
19, 19, 0.66625
19, 20, 0.66625
19, 21, 0.66625
19, 22, 0.66625
19, 23, 0.66625
19, 24, 0.66625
19, 25, 0.66625
19, 26, 0.66625
19, 27, 0.66625
19, 28, 0.66625
19, 29, 0.66625
19, 30, 0.66625
19, 31, 0.66625
19, 32, 0.6675
19, 33, 0.6675
19, 34, 0.6675
19, 35, 0.66875
19, 36, 0.66875
19, 37, 0.66875
19, 38, 0.66875
19, 39, 0.66875
19, 40, 0.66875
20, 0, 0.0
20, 1, 0.61375
20, 2, 0.65375
20, 3, 0.65875
20, 4, 0.66125
20, 5, 0.665
20, 6, 0.66625
20, 7, 0.66625
20, 8, 0.6675
20, 9, 0.66875
20, 10, 0.67
20, 11, 0.67
20, 12, 0.67125
20, 13, 0.6725
20, 14, 0.6725
20, 15, 0.6725
20, 16, 0.6725
20, 17, 0.6725
20, 18, 0.67375
20, 19, 0.67375
20, 20, 0.67375
20, 21, 0.67375
20, 22, 0.67375
20, 23, 0.67375
20, 24, 0.67375
20, 25, 0.67375
20, 26, 0.67375
20, 27, 0.67375
20, 28, 0.67375
20, 29, 0.67375
20, 30, 0.67375
20, 31, 0.67375
20, 32, 0.675
20, 33, 0.675
20, 34, 0.675
20, 35, 0.67625
20, 36, 0.67625
20, 37, 0.67625
20, 38, 0.67625
20, 39, 0.67625
20, 40, 0.67625
