Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
10, 7, 0.615
10, 8, 0.61625
10, 9, 0.6175
10, 10, 0.61875
10, 11, 0.62125
10, 12, 0.6225
10, 13, 0.62375
10, 14, 0.625
10, 15, 0.625
10, 16, 0.625
10, 17, 0.625
10, 18, 0.625
10, 19, 0.62625
10, 20, 0.62625
10, 21, 0.62625
10, 22, 0.62625
10, 23, 0.62625
10, 24, 0.62625
10, 25, 0.62625
10, 26, 0.62625
10, 27, 0.62625
10, 28, 0.62625
10, 29, 0.62625
10, 30, 0.62625
10, 31, 0.62625
10, 32, 0.62625
10, 33, 0.62625
10, 34, 0.62625
10, 35, 0.62625
10, 36, 0.62625
10, 37, 0.62625
10, 38, 0.62625
10, 39, 0.62625
10, 40, 0.62625
11, 0, 0.0
11, 1, 0.57125
11, 2, 0.61375
11, 3, 0.61875
11, 4, 0.62
11, 5, 0.62
11, 6, 0.6225
11, 7, 0.62375
11, 8, 0.625
11, 9, 0.6275
11, 10, 0.62875
11, 11, 0.63125
11, 12, 0.6325
11, 13, 0.63375
11, 14, 0.635
11, 15, 0.635
11, 16, 0.635
11, 17, 0.635
11, 18, 0.635
11, 19, 0.635
11, 20, 0.635
11, 21, 0.635
11, 22, 0.635
11, 23, 0.635
11, 24, 0.635
11, 25, 0.635
11, 26, 0.635
11, 27, 0.635
11, 28, 0.635
11, 29, 0.635
11, 30, 0.635
11, 31, 0.635
11, 32, 0.635
11, 33, 0.635
11, 34, 0.635
11, 35, 0.635
11, 36, 0.635
11, 37, 0.635
11, 38, 0.635
11, 39, 0.635
11, 40, 0.635
12, 0, 0.0
12, 1, 0.58375
12, 2, 0.62375
12, 3, 0.62875
12, 4, 0.63
12, 5, 0.63
12, 6, 0.6325
12, 7, 0.63375
12, 8, 0.635
12, 9, 0.6375
12, 10, 0.63875
12, 11, 0.64125
12, 12, 0.6425
12, 13, 0.64375
12, 14, 0.645
12, 15, 0.645
12, 16, 0.645
12, 17, 0.645
12, 18, 0.645
12, 19, 0.645
12, 20, 0.645
12, 21, 0.645
12, 22, 0.645
12, 23, 0.645
12, 24, 0.645
12, 25, 0.645
12, 26, 0.645
12, 27, 0.645
12, 28, 0.645
12, 29, 0.645
12, 30, 0.645
12, 31, 0.645
12, 32, 0.645
12, 33, 0.645
12, 34, 0.645
12, 35, 0.645
12, 36, 0.645
12, 37, 0.645
12, 38, 0.645
12, 39, 0.645
12, 40, 0.645
13, 0, 0.0
13, 1, 0.58875
13, 2, 0.6275
13, 3, 0.6325
13, 4, 0.63375
13, 5, 0.63375
13, 6, 0.63625
13, 7, 0.6375
13, 8, 0.63875
13, 9, 0.64
13, 10, 0.64125
13, 11, 0.64375
13, 12, 0.645
13, 13, 0.64625
13, 14, 0.6475
13, 15, 0.6475
13, 16, 0.6475
13, 17, 0.6475
13, 18, 0.6475
13, 19, 0.6475
13, 20, 0.6475
13, 21, 0.6475
13, 22, 0.6475
13, 23, 0.6475
13, 24, 0.6475
13, 25, 0.6475
13, 26, 0.6475
13, 27, 0.6475
13, 28, 0.6475
13, 29, 0.6475
13, 30, 0.6475
13, 31, 0.6475
13, 32, 0.6475
13, 33, 0.6475
13, 34, 0.6475
13, 35, 0.6475
13, 36, 0.6475
13, 37, 0.6475
13, 38, 0.6475
13, 39, 0.6475
13, 40, 0.6475
14, 0, 0.0
14, 1, 0.59875
14, 2, 0.63375
14, 3, 0.63875
14, 4, 0.64
14, 5, 0.64
14, 6, 0.6425
14, 7, 0.64375
14, 8, 0.645
14, 9, 0.64625
14, 10, 0.6475
14, 11, 0.65
14, 12, 0.65125
14, 13, 0.6525
14, 14, 0.65375
14, 15, 0.65375
14, 16, 0.65375
14, 17, 0.65375
14, 18, 0.65375
14, 19, 0.65375
14, 20, 0.65375
14, 21, 0.65375
14, 22, 0.65375
14, 23, 0.65375
14, 24, 0.65375
14, 25, 0.65375
14, 26, 0.65375
14, 27, 0.65375
14, 28, 0.65375
14, 29, 0.65375
14, 30, 0.65375
14, 31, 0.65375
14, 32, 0.65375
14, 33, 0.65375
14, 34, 0.65375
14, 35, 0.65375
14, 36, 0.65375
14, 37, 0.65375
14, 38, 0.65375
14, 39, 0.65375
14, 40, 0.65375
15, 0, 0.0
15, 1, 0.6025
15, 2, 0.64
15, 3, 0.64375
15, 4, 0.645
15, 5, 0.64625
15, 6, 0.6475
15, 7, 0.64875
15, 8, 0.65
15, 9, 0.65125
15, 10, 0.6525
15, 11, 0.655
15, 12, 0.65625
15, 13, 0.6575
15, 14, 0.65875
15, 15, 0.65875
15, 16, 0.65875
15, 17, 0.65875
15, 18, 0.65875
15, 19, 0.65875
15, 20, 0.65875
15, 21, 0.65875
15, 22, 0.65875
15, 23, 0.65875
15, 24, 0.65875
15, 25, 0.65875
15, 26, 0.65875
15, 27, 0.65875
15, 28, 0.65875
15, 29, 0.65875
15, 30, 0.65875
15, 31, 0.65875
15, 32, 0.65875
15, 33, 0.65875
15, 34, 0.65875
15, 35, 0.65875
15, 36, 0.65875
15, 37, 0.65875
15, 38, 0.65875
15, 39, 0.65875
15, 40, 0.65875
16, 0, 0.0
16, 1, 0.60375
16, 2, 0.64
16, 3, 0.64375
16, 4, 0.645
16, 5, 0.64625
16, 6, 0.6475
16, 7, 0.64875
16, 8, 0.65
16, 9, 0.65125
16, 10, 0.6525
16, 11, 0.65625
16, 12, 0.6575
16, 13, 0.65875
16, 14, 0.66
16, 15, 0.66
16, 16, 0.66
16, 17, 0.66
16, 18, 0.66
16, 19, 0.66
16, 20, 0.66
16, 21, 0.66
16, 22, 0.66
16, 23, 0.66
16, 24, 0.66
16, 25, 0.66
16, 26, 0.66
16, 27, 0.66
16, 28, 0.66
16, 29, 0.66
16, 30, 0.66
16, 31, 0.66
16, 32, 0.66
16, 33, 0.66
16, 34, 0.66
16, 35, 0.66
16, 36, 0.66
16, 37, 0.66
16, 38, 0.66
16, 39, 0.66
16, 40, 0.66
17, 0, 0.0
17, 1, 0.60625
17, 2, 0.64125
17, 3, 0.64375
17, 4, 0.645
17, 5, 0.64625
17, 6, 0.6475
17, 7, 0.64875
17, 8, 0.65
17, 9, 0.65125
17, 10, 0.6525
17, 11, 0.65625
17, 12, 0.6575
17, 13, 0.65875
17, 14, 0.66
17, 15, 0.66
17, 16, 0.66
17, 17, 0.66
17, 18, 0.66
17, 19, 0.66
17, 20, 0.66
17, 21, 0.66
17, 22, 0.66
17, 23, 0.66
17, 24, 0.66
17, 25, 0.66
17, 26, 0.66
17, 27, 0.66
17, 28, 0.66
17, 29, 0.66
17, 30, 0.66
17, 31, 0.66
17, 32, 0.66
17, 33, 0.66
17, 34, 0.66
17, 35, 0.66
17, 36, 0.66
17, 37, 0.66
17, 38, 0.66
17, 39, 0.66
17, 40, 0.66
18, 0, 0.0
18, 1, 0.6125
18, 2, 0.64875
18, 3, 0.65125
18, 4, 0.65125
18, 5, 0.65375
18, 6, 0.655
18, 7, 0.655
18, 8, 0.65625
18, 9, 0.6575
18, 10, 0.65875
18, 11, 0.6625
18, 12, 0.66375
18, 13, 0.665
18, 14, 0.66625
18, 15, 0.66625
18, 16, 0.66625
18, 17, 0.66625
18, 18, 0.66625
18, 19, 0.66625
18, 20, 0.66625
18, 21, 0.66625
18, 22, 0.66625
18, 23, 0.66625
18, 24, 0.66625
18, 25, 0.66625
18, 26, 0.66625
18, 27, 0.66625
18, 28, 0.66625
18, 29, 0.66625
18, 30, 0.66625
18, 31, 0.66625
18, 32, 0.66625
18, 33, 0.66625
18, 34, 0.66625
18, 35, 0.66625
18, 36, 0.66625
18, 37, 0.66625
18, 38, 0.66625
18, 39, 0.66625
18, 40, 0.66625
19, 0, 0.0
19, 1, 0.61875
19, 2, 0.65625
19, 3, 0.65875
19, 4, 0.65875
19, 5, 0.66
19, 6, 0.6625
19, 7, 0.6625
19, 8, 0.66375
19, 9, 0.665
19, 10, 0.66625
19, 11, 0.66875
19, 12, 0.67
19, 13, 0.67
19, 14, 0.67125
19, 15, 0.67125
19, 16, 0.67125
19, 17, 0.67125
19, 18, 0.67125
19, 19, 0.67125
19, 20, 0.67125
19, 21, 0.67125
19, 22, 0.67125
19, 23, 0.67125
19, 24, 0.67125
19, 25, 0.67125
19, 26, 0.67125
19, 27, 0.67125
19, 28, 0.67125
19, 29, 0.67125
19, 30, 0.67125
19, 31, 0.67125
19, 32, 0.67125
19, 33, 0.67125
19, 34, 0.67125
19, 35, 0.67125
19, 36, 0.67125
19, 37, 0.67125
19, 38, 0.67125
19, 39, 0.67125
19, 40, 0.67125
20, 0, 0.0
20, 1, 0.62125
20, 2, 0.66
20, 3, 0.6625
20, 4, 0.6625
20, 5, 0.66375
20, 6, 0.665
20, 7, 0.665
20, 8, 0.66625
20, 9, 0.66875
20, 10, 0.67
20, 11, 0.6725
20, 12, 0.67375
20, 13, 0.67375
20, 14, 0.675
20, 15, 0.675
20, 16, 0.675
20, 17, 0.675
20, 18, 0.675
20, 19, 0.675
20, 20, 0.675
20, 21, 0.675
20, 22, 0.675
20, 23, 0.675
20, 24, 0.675
20, 25, 0.675
20, 26, 0.675
20, 27, 0.675
20, 28, 0.675
20, 29, 0.675
20, 30, 0.675
20, 31, 0.675
20, 32, 0.675
20, 33, 0.675
20, 34, 0.675
20, 35, 0.675
20, 36, 0.675
20, 37, 0.675
20, 38, 0.675
20, 39, 0.675
20, 40, 0.675
