Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
5, 3, 0.63375
5, 4, 0.6375
5, 5, 0.6375
5, 6, 0.63875
5, 7, 0.64125
5, 8, 0.64125
5, 9, 0.64375
5, 10, 0.64625
5, 11, 0.6475
5, 12, 0.64875
5, 13, 0.65
5, 14, 0.65
5, 15, 0.65125
5, 16, 0.65125
5, 17, 0.6525
5, 18, 0.655
5, 19, 0.655
5, 20, 0.655
5, 21, 0.655
5, 22, 0.655
5, 23, 0.655
5, 24, 0.655
5, 25, 0.655
5, 26, 0.655
5, 27, 0.655
5, 28, 0.655
5, 29, 0.655
5, 30, 0.655
5, 31, 0.65625
5, 32, 0.65625
5, 33, 0.65625
5, 34, 0.65625
5, 35, 0.65625
5, 36, 0.65625
5, 37, 0.65625
5, 38, 0.6575
5, 39, 0.6575
5, 40, 0.6575
6, 0, 0.0
6, 1, 0.615
6, 2, 0.65
6, 3, 0.65375
6, 4, 0.6575
6, 5, 0.65875
6, 6, 0.66
6, 7, 0.6625
6, 8, 0.6625
6, 9, 0.665
6, 10, 0.6675
6, 11, 0.66875
6, 12, 0.66875
6, 13, 0.67125
6, 14, 0.67125
6, 15, 0.6725
6, 16, 0.67375
6, 17, 0.67375
6, 18, 0.675
6, 19, 0.675
6, 20, 0.675
6, 21, 0.675
6, 22, 0.675
6, 23, 0.675
6, 24, 0.675
6, 25, 0.675
6, 26, 0.675
6, 27, 0.675
6, 28, 0.67625
6, 29, 0.67625
6, 30, 0.67625
6, 31, 0.6775
6, 32, 0.6775
6, 33, 0.6775
6, 34, 0.6775
6, 35, 0.6775
6, 36, 0.6775
6, 37, 0.6775
6, 38, 0.67875
6, 39, 0.67875
6, 40, 0.67875
7, 0, 0.0
7, 1, 0.6225
7, 2, 0.65875
7, 3, 0.66375
7, 4, 0.665
7, 5, 0.66625
7, 6, 0.6675
7, 7, 0.67
7, 8, 0.67125
7, 9, 0.675
7, 10, 0.6775
7, 11, 0.67875
7, 12, 0.67875
7, 13, 0.68125
7, 14, 0.68125
7, 15, 0.6825
7, 16, 0.68375
7, 17, 0.68375
7, 18, 0.685
7, 19, 0.685
7, 20, 0.685
7, 21, 0.685
7, 22, 0.685
7, 23, 0.685
7, 24, 0.685
7, 25, 0.685
7, 26, 0.685
7, 27, 0.685
7, 28, 0.68625
7, 29, 0.68625
7, 30, 0.68625
7, 31, 0.6875
7, 32, 0.6875
7, 33, 0.6875
7, 34, 0.6875
7, 35, 0.6875
7, 36, 0.6875
7, 37, 0.6875
7, 38, 0.68875
7, 39, 0.68875
7, 40, 0.68875
8, 0, 0.0
8, 1, 0.63125
8, 2, 0.66875
8, 3, 0.675
8, 4, 0.67625
8, 5, 0.6775
8, 6, 0.6775
8, 7, 0.68
8, 8, 0.68125
8, 9, 0.685
8, 10, 0.68625
8, 11, 0.68625
8, 12, 0.68625
8, 13, 0.6875
8, 14, 0.6875
8, 15, 0.68875
8, 16, 0.69
8, 17, 0.69
8, 18, 0.69125
8, 19, 0.69125
8, 20, 0.69125
8, 21, 0.69125
8, 22, 0.69125
8, 23, 0.69125
8, 24, 0.69125
8, 25, 0.69125
8, 26, 0.69125
8, 27, 0.69125
8, 28, 0.6925
8, 29, 0.6925
8, 30, 0.6925
8, 31, 0.69375
8, 32, 0.69375
8, 33, 0.69375
8, 34, 0.69375
8, 35, 0.69375
8, 36, 0.69375
8, 37, 0.69375
8, 38, 0.695
8, 39, 0.695
8, 40, 0.69625
9, 0, 0.0
9, 1, 0.64625
9, 2, 0.68375
9, 3, 0.68875
9, 4, 0.69
9, 5, 0.69125
9, 6, 0.69125
9, 7, 0.69375
9, 8, 0.695
9, 9, 0.69875
9, 10, 0.7
9, 11, 0.7
9, 12, 0.7
9, 13, 0.70125
9, 14, 0.70125
9, 15, 0.7025
9, 16, 0.70375
9, 17, 0.70375
9, 18, 0.705
9, 19, 0.705
9, 20, 0.705
9, 21, 0.705
9, 22, 0.705
9, 23, 0.705
9, 24, 0.705
9, 25, 0.705
9, 26, 0.705
9, 27, 0.705
9, 28, 0.70625
9, 29, 0.70625
9, 30, 0.70625
9, 31, 0.70625
9, 32, 0.70625
9, 33, 0.70625
9, 34, 0.70625
9, 35, 0.70625
9, 36, 0.70625
9, 37, 0.70625
9, 38, 0.70625
9, 39, 0.70625
9, 40, 0.7075
10, 0, 0.0
10, 1, 0.65625
10, 2, 0.69375
10, 3, 0.69875
10, 4, 0.7
10, 5, 0.7025
10, 6, 0.7025
10, 7, 0.705
10, 8, 0.70625
10, 9, 0.70875
10, 10, 0.71
10, 11, 0.71125
10, 12, 0.71125
10, 13, 0.71125
10, 14, 0.71125
10, 15, 0.7125
10, 16, 0.71375
10, 17, 0.71375
10, 18, 0.715
10, 19, 0.715
10, 20, 0.715
10, 21, 0.715
10, 22, 0.715
10, 23, 0.715
10, 24, 0.71625
10, 25, 0.71625
10, 26, 0.71625
10, 27, 0.71625
10, 28, 0.7175
10, 29, 0.7175
10, 30, 0.7175
10, 31, 0.7175
10, 32, 0.7175
10, 33, 0.7175
10, 34, 0.7175
10, 35, 0.7175
10, 36, 0.7175
10, 37, 0.7175
10, 38, 0.7175
10, 39, 0.7175
10, 40, 0.71875
11, 0, 0.0
11, 1, 0.6675
11, 2, 0.7025
11, 3, 0.70875
11, 4, 0.71
11, 5, 0.7125
11, 6, 0.7125
11, 7, 0.715
11, 8, 0.71625
11, 9, 0.71875
11, 10, 0.72
11, 11, 0.72125
11, 12, 0.72125
11, 13, 0.72125
11, 14, 0.72125
11, 15, 0.7225
11, 16, 0.72375
11, 17, 0.72375
11, 18, 0.725
11, 19, 0.725
11, 20, 0.725
11, 21, 0.725
11, 22, 0.725
11, 23, 0.725
11, 24, 0.72625
11, 25, 0.72625
11, 26, 0.72625
11, 27, 0.72625
11, 28, 0.72625
11, 29, 0.72625
11, 30, 0.72625
11, 31, 0.72625
11, 32, 0.7275
11, 33, 0.7275
11, 34, 0.7275
11, 35, 0.7275
11, 36, 0.7275
11, 37, 0.7275
11, 38, 0.7275
11, 39, 0.7275
11, 40, 0.7275
12, 0, 0.0
12, 1, 0.68375
12, 2, 0.7125
12, 3, 0.72
12, 4, 0.72125
12, 5, 0.725
12, 6, 0.725
12, 7, 0.7275
12, 8, 0.73
12, 9, 0.73125
12, 10, 0.7325
12, 11, 0.73375
12, 12, 0.73375
12, 13, 0.73375
12, 14, 0.73375
12, 15, 0.735
12, 16, 0.73625
12, 17, 0.73625
12, 18, 0.7375
12, 19, 0.7375
12, 20, 0.7375
12, 21, 0.7375
12, 22, 0.7375
12, 23, 0.7375
12, 24, 0.73875
12, 25, 0.73875
12, 26, 0.73875
12, 27, 0.73875
12, 28, 0.74
12, 29, 0.74125
12, 30, 0.74125
12, 31, 0.74125
12, 32, 0.7425
12, 33, 0.7425
12, 34, 0.7425
12, 35, 0.7425
12, 36, 0.7425
12, 37, 0.7425
12, 38, 0.7425
12, 39, 0.7425
12, 40, 0.7425
13, 0, 0.0
13, 1, 0.69125
13, 2, 0.71875
13, 3, 0.725
13, 4, 0.72625
13, 5, 0.73
13, 6, 0.73125
13, 7, 0.73375
13, 8, 0.73625
13, 9, 0.7375
13, 10, 0.73875
13, 11, 0.74
13, 12, 0.74
13, 13, 0.74
13, 14, 0.74
13, 15, 0.74
13, 16, 0.74125
13, 17, 0.74125
13, 18, 0.7425
13, 19, 0.7425
13, 20, 0.7425
13, 21, 0.7425
13, 22, 0.7425
13, 23, 0.7425
13, 24, 0.7425
13, 25, 0.7425
13, 26, 0.7425
13, 27, 0.7425
13, 28, 0.74375
13, 29, 0.745
13, 30, 0.745
13, 31, 0.745
13, 32, 0.74625
13, 33, 0.74625
13, 34, 0.74625
13, 35, 0.74625
13, 36, 0.74625
13, 37, 0.74625
13, 38, 0.74625
13, 39, 0.74625
13, 40, 0.74625
14, 0, 0.0
14, 1, 0.7
14, 2, 0.725
14, 3, 0.7325
14, 4, 0.73375
14, 5, 0.7375
14, 6, 0.73875
14, 7, 0.74125
14, 8, 0.7425
14, 9, 0.74375
14, 10, 0.74625
14, 11, 0.7475
14, 12, 0.7475
14, 13, 0.7475
14, 14, 0.7475
14, 15, 0.7475
14, 16, 0.74875
14, 17, 0.74875
14, 18, 0.75
14, 19, 0.75
14, 20, 0.75
14, 21, 0.75
14, 22, 0.75
14, 23, 0.75
14, 24, 0.75
14, 25, 0.75
14, 26, 0.75
14, 27, 0.75
14, 28, 0.75125
14, 29, 0.7525
14, 30, 0.7525
14, 31, 0.7525
14, 32, 0.75375
14, 33, 0.75375
14, 34, 0.75375
14, 35, 0.75375
14, 36, 0.75375
14, 37, 0.75375
14, 38, 0.75375
14, 39, 0.75375
14, 40, 0.75375
15, 0, 0.0
15, 1, 0.7025
15, 2, 0.72625
15, 3, 0.73375
15, 4, 0.735
15, 5, 0.73875
15, 6, 0.74
15, 7, 0.7425
15, 8, 0.74375
15, 9, 0.745
15, 10, 0.7475
15, 11, 0.74875
15, 12, 0.74875
15, 13, 0.74875
15, 14, 0.74875
15, 15, 0.75
15, 16, 0.75
15, 17, 0.75
15, 18, 0.75125
15, 19, 0.75125
15, 20, 0.75125
15, 21, 0.75125
15, 22, 0.75125
15, 23, 0.75125
15, 24, 0.75125
15, 25, 0.75125
15, 26, 0.75125
15, 27, 0.75125
15, 28, 0.7525
15, 29, 0.75375
15, 30, 0.75375
15, 31, 0.75375
15, 32, 0.755
15, 33, 0.755
15, 34, 0.755
15, 35, 0.755
15, 36, 0.755
15, 37, 0.75625
15, 38, 0.75625
15, 39, 0.75625
15, 40, 0.75625
16, 0, 0.0
16, 1, 0.71375
16, 2, 0.73625
16, 3, 0.74375
16, 4, 0.745
16, 5, 0.74875
16, 6, 0.75
16, 7, 0.7525
16, 8, 0.75375
16, 9, 0.755
16, 10, 0.7575
16, 11, 0.75875
16, 12, 0.75875
16, 13, 0.75875
16, 14, 0.75875
16, 15, 0.76
16, 16, 0.76
16, 17, 0.76
16, 18, 0.76125
16, 19, 0.76125
16, 20, 0.76125
16, 21, 0.76125
16, 22, 0.76125
16, 23, 0.76125
16, 24, 0.76125
16, 25, 0.76125
16, 26, 0.76125
16, 27, 0.76125
16, 28, 0.7625
16, 29, 0.76375
16, 30, 0.76375
16, 31, 0.76375
16, 32, 0.765
16, 33, 0.765
16, 34, 0.765
16, 35, 0.765
16, 36, 0.765
16, 37, 0.76625
16, 38, 0.76625
16, 39, 0.76625
16, 40, 0.76625
17, 0, 0.0
17, 1, 0.72125
17, 2, 0.7425
17, 3, 0.74875
17, 4, 0.75
17, 5, 0.75375
17, 6, 0.755
17, 7, 0.7575
17, 8, 0.75875
17, 9, 0.76
17, 10, 0.7625
17, 11, 0.76375
17, 12, 0.76375
17, 13, 0.76375
17, 14, 0.76375
17, 15, 0.765
17, 16, 0.765
17, 17, 0.765
17, 18, 0.76625
17, 19, 0.76625
17, 20, 0.76625
17, 21, 0.76625
17, 22, 0.76625
17, 23, 0.76625
17, 24, 0.76625
17, 25, 0.76625
17, 26, 0.76625
17, 27, 0.76625
17, 28, 0.7675
17, 29, 0.76875
17, 30, 0.76875
17, 31, 0.76875
17, 32, 0.77
17, 33, 0.77
17, 34, 0.77
17, 35, 0.77
17, 36, 0.77
17, 37, 0.77125
17, 38, 0.77125
17, 39, 0.77125
17, 40, 0.77125
18, 0, 0.0
18, 1, 0.7225
18, 2, 0.74625
18, 3, 0.75125
18, 4, 0.7525
18, 5, 0.75625
18, 6, 0.7575
18, 7, 0.76
18, 8, 0.76125
18, 9, 0.7625
18, 10, 0.765
18, 11, 0.76625
18, 12, 0.76625
18, 13, 0.76625
18, 14, 0.76625
18, 15, 0.7675
18, 16, 0.7675
18, 17, 0.7675
18, 18, 0.7675
18, 19, 0.7675
18, 20, 0.7675
18, 21, 0.7675
18, 22, 0.7675
18, 23, 0.7675
18, 24, 0.7675
18, 25, 0.7675
18, 26, 0.7675
18, 27, 0.7675
18, 28, 0.77
18, 29, 0.77125
18, 30, 0.77125
18, 31, 0.77125
18, 32, 0.7725
18, 33, 0.7725
18, 34, 0.7725
18, 35, 0.7725
18, 36, 0.7725
18, 37, 0.77375
18, 38, 0.77375
18, 39, 0.77375
18, 40, 0.77375
19, 0, 0.0
19, 1, 0.725
19, 2, 0.7475
19, 3, 0.75375
19, 4, 0.755
19, 5, 0.75875
19, 6, 0.76
19, 7, 0.76125
19, 8, 0.7625
19, 9, 0.76375
19, 10, 0.76625
19, 11, 0.7675
19, 12, 0.7675
19, 13, 0.7675
19, 14, 0.7675
19, 15, 0.76875
19, 16, 0.76875
19, 17, 0.76875
19, 18, 0.77
19, 19, 0.77
19, 20, 0.77
19, 21, 0.77
19, 22, 0.77
19, 23, 0.77
19, 24, 0.77
19, 25, 0.77
19, 26, 0.77
19, 27, 0.77
19, 28, 0.7725
19, 29, 0.77375
19, 30, 0.77375
19, 31, 0.77375
19, 32, 0.775
19, 33, 0.775
19, 34, 0.775
19, 35, 0.775
19, 36, 0.775
19, 37, 0.77625
19, 38, 0.77625
19, 39, 0.77625
19, 40, 0.77625
20, 0, 0.0
20, 1, 0.72875
20, 2, 0.75
20, 3, 0.75875
20, 4, 0.76
20, 5, 0.7625
20, 6, 0.76375
20, 7, 0.765
20, 8, 0.76625
20, 9, 0.7675
20, 10, 0.76875
20, 11, 0.76875
20, 12, 0.76875
20, 13, 0.76875
20, 14, 0.76875
20, 15, 0.77
20, 16, 0.77
20, 17, 0.77
20, 18, 0.77125
20, 19, 0.77125
20, 20, 0.77125
20, 21, 0.77125
20, 22, 0.77125
20, 23, 0.77125
20, 24, 0.77125
20, 25, 0.77125
20, 26, 0.77125
20, 27, 0.77125
20, 28, 0.7725
20, 29, 0.77375
20, 30, 0.77375
20, 31, 0.77375
20, 32, 0.775
20, 33, 0.775
20, 34, 0.775
20, 35, 0.775
20, 36, 0.775
20, 37, 0.77625
20, 38, 0.77625
20, 39, 0.77625
20, 40, 0.77625
