Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
15, 5, 0.83125
15, 6, 0.83125
15, 7, 0.83125
15, 8, 0.83125
15, 9, 0.83125
15, 10, 0.83125
15, 11, 0.83125
15, 12, 0.83125
15, 13, 0.83125
15, 14, 0.83125
15, 15, 0.8325
15, 16, 0.8325
15, 17, 0.8325
15, 18, 0.8325
15, 19, 0.8325
15, 20, 0.8325
15, 21, 0.8325
15, 22, 0.8325
15, 23, 0.8325
15, 24, 0.8325
15, 25, 0.8325
15, 26, 0.8325
15, 27, 0.8325
15, 28, 0.8325
15, 29, 0.8325
15, 30, 0.8325
15, 31, 0.83375
15, 32, 0.83375
15, 33, 0.83375
15, 34, 0.835
15, 35, 0.835
15, 36, 0.835
15, 37, 0.835
15, 38, 0.835
15, 39, 0.835
15, 40, 0.835
16, 0, 0.0
16, 1, 0.81125
16, 2, 0.8225
16, 3, 0.82875
16, 4, 0.83125
16, 5, 0.83125
16, 6, 0.83125
16, 7, 0.83125
16, 8, 0.83125
16, 9, 0.83125
16, 10, 0.83125
16, 11, 0.83125
16, 12, 0.83125
16, 13, 0.83125
16, 14, 0.83125
16, 15, 0.8325
16, 16, 0.8325
16, 17, 0.8325
16, 18, 0.8325
16, 19, 0.8325
16, 20, 0.8325
16, 21, 0.8325
16, 22, 0.8325
16, 23, 0.8325
16, 24, 0.8325
16, 25, 0.8325
16, 26, 0.8325
16, 27, 0.8325
16, 28, 0.8325
16, 29, 0.8325
16, 30, 0.8325
16, 31, 0.83375
16, 32, 0.83375
16, 33, 0.83375
16, 34, 0.835
16, 35, 0.835
16, 36, 0.835
16, 37, 0.835
16, 38, 0.835
16, 39, 0.835
16, 40, 0.835
17, 0, 0.0
17, 1, 0.815
17, 2, 0.82375
17, 3, 0.83
17, 4, 0.8325
17, 5, 0.8325
17, 6, 0.8325
17, 7, 0.8325
17, 8, 0.8325
17, 9, 0.8325
17, 10, 0.8325
17, 11, 0.8325
17, 12, 0.8325
17, 13, 0.8325
17, 14, 0.8325
17, 15, 0.83375
17, 16, 0.83375
17, 17, 0.83375
17, 18, 0.83375
17, 19, 0.83375
17, 20, 0.83375
17, 21, 0.83375
17, 22, 0.83375
17, 23, 0.83375
17, 24, 0.83375
17, 25, 0.83375
17, 26, 0.83375
17, 27, 0.83375
17, 28, 0.83375
17, 29, 0.83375
17, 30, 0.83375
17, 31, 0.835
17, 32, 0.835
17, 33, 0.835
17, 34, 0.83625
17, 35, 0.83625
17, 36, 0.83625
17, 37, 0.83625
17, 38, 0.83625
17, 39, 0.83625
17, 40, 0.83625
18, 0, 0.0
18, 1, 0.81875
18, 2, 0.8275
18, 3, 0.83375
18, 4, 0.835
18, 5, 0.835
18, 6, 0.835
18, 7, 0.835
18, 8, 0.835
18, 9, 0.835
18, 10, 0.835
18, 11, 0.835
18, 12, 0.835
18, 13, 0.835
18, 14, 0.835
18, 15, 0.83625
18, 16, 0.83625
18, 17, 0.83625
18, 18, 0.83625
18, 19, 0.83625
18, 20, 0.83625
18, 21, 0.83625
18, 22, 0.83625
18, 23, 0.83625
18, 24, 0.83625
18, 25, 0.83625
18, 26, 0.83625
18, 27, 0.83625
18, 28, 0.83625
18, 29, 0.83625
18, 30, 0.83625
18, 31, 0.8375
18, 32, 0.8375
18, 33, 0.8375
18, 34, 0.83875
18, 35, 0.83875
18, 36, 0.83875
18, 37, 0.83875
18, 38, 0.83875
18, 39, 0.83875
18, 40, 0.83875
19, 0, 0.0
19, 1, 0.82125
19, 2, 0.8325
19, 3, 0.83625
19, 4, 0.8375
19, 5, 0.8375
19, 6, 0.8375
19, 7, 0.8375
19, 8, 0.8375
19, 9, 0.8375
19, 10, 0.8375
19, 11, 0.8375
19, 12, 0.8375
19, 13, 0.8375
19, 14, 0.8375
19, 15, 0.83875
19, 16, 0.83875
19, 17, 0.83875
19, 18, 0.83875
19, 19, 0.83875
19, 20, 0.83875
19, 21, 0.83875
19, 22, 0.83875
19, 23, 0.83875
19, 24, 0.83875
19, 25, 0.83875
19, 26, 0.83875
19, 27, 0.83875
19, 28, 0.83875
19, 29, 0.83875
19, 30, 0.83875
19, 31, 0.84
19, 32, 0.84
19, 33, 0.84
19, 34, 0.84125
19, 35, 0.84125
19, 36, 0.84125
19, 37, 0.84125
19, 38, 0.84125
19, 39, 0.84125
19, 40, 0.84125
20, 0, 0.0
20, 1, 0.82375
20, 2, 0.835
20, 3, 0.83875
20, 4, 0.84
20, 5, 0.84
20, 6, 0.84
20, 7, 0.84
20, 8, 0.84
20, 9, 0.84
20, 10, 0.84
20, 11, 0.84
20, 12, 0.84
20, 13, 0.84
20, 14, 0.84
20, 15, 0.84125
20, 16, 0.84125
20, 17, 0.84125
20, 18, 0.84125
20, 19, 0.84125
20, 20, 0.84125
20, 21, 0.84125
20, 22, 0.84125
20, 23, 0.84125
20, 24, 0.84125
20, 25, 0.84125
20, 26, 0.84125
20, 27, 0.84125
20, 28, 0.84125
20, 29, 0.84125
20, 30, 0.84125
20, 31, 0.8425
20, 32, 0.8425
20, 33, 0.8425
20, 34, 0.84375
20, 35, 0.84375
20, 36, 0.84375
20, 37, 0.84375
20, 38, 0.84375
20, 39, 0.84375
20, 40, 0.84375
