Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
6, 6, 0.77625
6, 7, 0.7775
6, 8, 0.7775
6, 9, 0.7775
6, 10, 0.77875
6, 11, 0.77875
6, 12, 0.78
6, 13, 0.78
6, 14, 0.78
6, 15, 0.78
6, 16, 0.78
6, 17, 0.78125
6, 18, 0.78125
6, 19, 0.78125
6, 20, 0.78125
6, 21, 0.78125
6, 22, 0.78125
6, 23, 0.78125
6, 24, 0.78125
6, 25, 0.78125
6, 26, 0.78125
6, 27, 0.78125
6, 28, 0.78125
6, 29, 0.78125
6, 30, 0.78125
6, 31, 0.78125
6, 32, 0.78125
6, 33, 0.78125
6, 34, 0.78125
6, 35, 0.78125
6, 36, 0.78125
6, 37, 0.78125
6, 38, 0.78125
6, 39, 0.78125
6, 40, 0.78125
7, 0, 0.0
7, 1, 0.76125
7, 2, 0.7825
7, 3, 0.785
7, 4, 0.78875
7, 5, 0.78875
7, 6, 0.79125
7, 7, 0.7925
7, 8, 0.7925
7, 9, 0.7925
7, 10, 0.79375
7, 11, 0.79375
7, 12, 0.795
7, 13, 0.795
7, 14, 0.795
7, 15, 0.795
7, 16, 0.795
7, 17, 0.79625
7, 18, 0.79625
7, 19, 0.79625
7, 20, 0.79625
7, 21, 0.79625
7, 22, 0.79625
7, 23, 0.79625
7, 24, 0.79625
7, 25, 0.79625
7, 26, 0.79625
7, 27, 0.79625
7, 28, 0.79625
7, 29, 0.79625
7, 30, 0.79625
7, 31, 0.79625
7, 32, 0.79625
7, 33, 0.79625
7, 34, 0.79625
7, 35, 0.79625
7, 36, 0.79625
7, 37, 0.79625
7, 38, 0.79625
7, 39, 0.79625
7, 40, 0.79625
8, 0, 0.0
8, 1, 0.76625
8, 2, 0.79
8, 3, 0.79375
8, 4, 0.79625
8, 5, 0.79625
8, 6, 0.79875
8, 7, 0.8
8, 8, 0.8
8, 9, 0.80125
8, 10, 0.80125
8, 11, 0.80125
8, 12, 0.8025
8, 13, 0.8025
8, 14, 0.8025
8, 15, 0.8025
8, 16, 0.8025
8, 17, 0.80375
8, 18, 0.80375
8, 19, 0.80375
8, 20, 0.80375
8, 21, 0.80375
8, 22, 0.80375
8, 23, 0.80375
8, 24, 0.80375
8, 25, 0.80375
8, 26, 0.80375
8, 27, 0.80375
8, 28, 0.80375
8, 29, 0.80375
8, 30, 0.80375
8, 31, 0.80375
8, 32, 0.80375
8, 33, 0.80375
8, 34, 0.80375
8, 35, 0.80375
8, 36, 0.80375
8, 37, 0.80375
8, 38, 0.80375
8, 39, 0.80375
8, 40, 0.80375
9, 0, 0.0
9, 1, 0.77875
9, 2, 0.80125
9, 3, 0.8025
9, 4, 0.80375
9, 5, 0.80375
9, 6, 0.80625
9, 7, 0.8075
9, 8, 0.80875
9, 9, 0.81
9, 10, 0.81
9, 11, 0.81
9, 12, 0.81125
9, 13, 0.81125
9, 14, 0.81125
9, 15, 0.81125
9, 16, 0.81125
9, 17, 0.8125
9, 18, 0.8125
9, 19, 0.8125
9, 20, 0.8125
9, 21, 0.8125
9, 22, 0.8125
9, 23, 0.8125
9, 24, 0.8125
9, 25, 0.8125
9, 26, 0.8125
9, 27, 0.8125
9, 28, 0.8125
9, 29, 0.8125
9, 30, 0.8125
9, 31, 0.8125
9, 32, 0.8125
9, 33, 0.8125
9, 34, 0.8125
9, 35, 0.8125
9, 36, 0.8125
9, 37, 0.8125
9, 38, 0.8125
9, 39, 0.8125
9, 40, 0.8125
10, 0, 0.0
10, 1, 0.78625
10, 2, 0.8075
10, 3, 0.8075
10, 4, 0.80875
10, 5, 0.80875
10, 6, 0.81125
10, 7, 0.8125
10, 8, 0.815
10, 9, 0.81625
10, 10, 0.81625
10, 11, 0.81625
10, 12, 0.8175
10, 13, 0.8175
10, 14, 0.8175
10, 15, 0.8175
10, 16, 0.8175
10, 17, 0.81875
10, 18, 0.81875
10, 19, 0.81875
10, 20, 0.81875
10, 21, 0.81875
10, 22, 0.81875
10, 23, 0.81875
10, 24, 0.81875
10, 25, 0.81875
10, 26, 0.81875
10, 27, 0.81875
10, 28, 0.81875
10, 29, 0.81875
10, 30, 0.81875
10, 31, 0.81875
10, 32, 0.81875
10, 33, 0.81875
10, 34, 0.81875
10, 35, 0.81875
10, 36, 0.81875
10, 37, 0.81875
10, 38, 0.81875
10, 39, 0.81875
10, 40, 0.81875
11, 0, 0.0
11, 1, 0.79
11, 2, 0.81125
11, 3, 0.81125
11, 4, 0.81375
11, 5, 0.81375
11, 6, 0.81625
11, 7, 0.8175
11, 8, 0.82
11, 9, 0.82125
11, 10, 0.82125
11, 11, 0.82125
11, 12, 0.8225
11, 13, 0.8225
11, 14, 0.8225
11, 15, 0.8225
11, 16, 0.8225
11, 17, 0.82375
11, 18, 0.82375
11, 19, 0.82375
11, 20, 0.82375
11, 21, 0.82375
11, 22, 0.82375
11, 23, 0.82375
11, 24, 0.82375
11, 25, 0.82375
11, 26, 0.82375
11, 27, 0.82375
11, 28, 0.82375
11, 29, 0.82375
11, 30, 0.82375
11, 31, 0.82375
11, 32, 0.82375
11, 33, 0.82375
11, 34, 0.82375
11, 35, 0.82375
11, 36, 0.82375
11, 37, 0.82375
11, 38, 0.82375
11, 39, 0.82375
11, 40, 0.82375
12, 0, 0.0
12, 1, 0.79625
12, 2, 0.81625
12, 3, 0.81625
12, 4, 0.81875
12, 5, 0.81875
12, 6, 0.82125
12, 7, 0.8225
12, 8, 0.825
12, 9, 0.82625
12, 10, 0.82625
12, 11, 0.82625
12, 12, 0.8275
12, 13, 0.8275
12, 14, 0.8275
12, 15, 0.8275
12, 16, 0.8275
12, 17, 0.82875
12, 18, 0.82875
12, 19, 0.82875
12, 20, 0.82875
12, 21, 0.82875
12, 22, 0.82875
12, 23, 0.82875
12, 24, 0.82875
12, 25, 0.82875
12, 26, 0.82875
12, 27, 0.82875
12, 28, 0.82875
12, 29, 0.82875
12, 30, 0.82875
12, 31, 0.82875
12, 32, 0.82875
12, 33, 0.82875
12, 34, 0.82875
12, 35, 0.82875
12, 36, 0.82875
12, 37, 0.82875
12, 38, 0.82875
12, 39, 0.82875
12, 40, 0.82875
13, 0, 0.0
13, 1, 0.80625
13, 2, 0.825
13, 3, 0.825
13, 4, 0.8275
13, 5, 0.8275
13, 6, 0.83125
13, 7, 0.8325
13, 8, 0.83375
13, 9, 0.835
13, 10, 0.835
13, 11, 0.835
13, 12, 0.83625
13, 13, 0.83625
13, 14, 0.83625
13, 15, 0.83625
13, 16, 0.83625
13, 17, 0.8375
13, 18, 0.8375
13, 19, 0.8375
13, 20, 0.8375
13, 21, 0.8375
13, 22, 0.8375
13, 23, 0.8375
13, 24, 0.8375
13, 25, 0.8375
13, 26, 0.8375
13, 27, 0.8375
13, 28, 0.8375
13, 29, 0.8375
13, 30, 0.8375
13, 31, 0.8375
13, 32, 0.8375
13, 33, 0.8375
13, 34, 0.8375
13, 35, 0.8375
13, 36, 0.8375
13, 37, 0.8375
13, 38, 0.8375
13, 39, 0.8375
13, 40, 0.8375
14, 0, 0.0
14, 1, 0.80875
14, 2, 0.8275
14, 3, 0.8275
14, 4, 0.83
14, 5, 0.83
14, 6, 0.83375
14, 7, 0.835
14, 8, 0.83625
14, 9, 0.8375
14, 10, 0.8375
14, 11, 0.8375
14, 12, 0.83875
14, 13, 0.83875
14, 14, 0.83875
14, 15, 0.83875
14, 16, 0.83875
14, 17, 0.83875
14, 18, 0.83875
14, 19, 0.83875
14, 20, 0.83875
14, 21, 0.83875
14, 22, 0.83875
14, 23, 0.83875
14, 24, 0.83875
14, 25, 0.83875
14, 26, 0.83875
14, 27, 0.83875
14, 28, 0.83875
14, 29, 0.83875
14, 30, 0.83875
14, 31, 0.83875
14, 32, 0.83875
14, 33, 0.83875
14, 34, 0.83875
14, 35, 0.83875
14, 36, 0.83875
14, 37, 0.83875
14, 38, 0.83875
14, 39, 0.83875
14, 40, 0.83875
15, 0, 0.0
15, 1, 0.81125
15, 2, 0.82875
15, 3, 0.82875
15, 4, 0.83125
15, 5, 0.83125
15, 6, 0.835
15, 7, 0.83625
15, 8, 0.8375
15, 9, 0.8375
15, 10, 0.8375
15, 11, 0.8375
15, 12, 0.83875
15, 13, 0.83875
15, 14, 0.83875
15, 15, 0.83875
15, 16, 0.83875
15, 17, 0.83875
15, 18, 0.83875
15, 19, 0.83875
15, 20, 0.83875
15, 21, 0.83875
15, 22, 0.83875
15, 23, 0.83875
15, 24, 0.83875
15, 25, 0.83875
15, 26, 0.83875
15, 27, 0.83875
15, 28, 0.83875
15, 29, 0.83875
15, 30, 0.83875
15, 31, 0.83875
15, 32, 0.83875
15, 33, 0.83875
15, 34, 0.83875
15, 35, 0.83875
15, 36, 0.83875
15, 37, 0.83875
15, 38, 0.83875
15, 39, 0.83875
15, 40, 0.83875
16, 0, 0.0
16, 1, 0.81875
16, 2, 0.8325
16, 3, 0.8325
16, 4, 0.835
16, 5, 0.835
16, 6, 0.83875
16, 7, 0.84
16, 8, 0.84125
16, 9, 0.84125
16, 10, 0.84125
16, 11, 0.84125
16, 12, 0.8425
16, 13, 0.8425
16, 14, 0.8425
16, 15, 0.8425
16, 16, 0.8425
16, 17, 0.8425
16, 18, 0.8425
16, 19, 0.8425
16, 20, 0.8425
16, 21, 0.8425
16, 22, 0.8425
16, 23, 0.8425
16, 24, 0.8425
16, 25, 0.8425
16, 26, 0.8425
16, 27, 0.8425
16, 28, 0.8425
16, 29, 0.8425
16, 30, 0.8425
16, 31, 0.8425
16, 32, 0.8425
16, 33, 0.8425
16, 34, 0.8425
16, 35, 0.8425
16, 36, 0.8425
16, 37, 0.8425
16, 38, 0.8425
16, 39, 0.8425
16, 40, 0.8425
17, 0, 0.0
17, 1, 0.825
17, 2, 0.83875
17, 3, 0.83875
17, 4, 0.84
17, 5, 0.84
17, 6, 0.84375
17, 7, 0.845
17, 8, 0.84625
17, 9, 0.84625
17, 10, 0.84625
17, 11, 0.84625
17, 12, 0.8475
17, 13, 0.8475
17, 14, 0.8475
17, 15, 0.8475
17, 16, 0.8475
17, 17, 0.8475
17, 18, 0.8475
17, 19, 0.8475
17, 20, 0.8475
17, 21, 0.8475
17, 22, 0.8475
17, 23, 0.8475
17, 24, 0.8475
17, 25, 0.8475
17, 26, 0.8475
17, 27, 0.8475
17, 28, 0.8475
17, 29, 0.8475
17, 30, 0.8475
17, 31, 0.8475
17, 32, 0.8475
17, 33, 0.8475
17, 34, 0.8475
17, 35, 0.8475
17, 36, 0.8475
17, 37, 0.8475
17, 38, 0.8475
17, 39, 0.8475
17, 40, 0.8475
18, 0, 0.0
18, 1, 0.8275
18, 2, 0.84
18, 3, 0.84
18, 4, 0.84125
18, 5, 0.84125
18, 6, 0.84625
18, 7, 0.84625
18, 8, 0.8475
18, 9, 0.8475
18, 10, 0.8475
18, 11, 0.8475
18, 12, 0.84875
18, 13, 0.84875
18, 14, 0.84875
18, 15, 0.84875
18, 16, 0.84875
18, 17, 0.84875
18, 18, 0.84875
18, 19, 0.84875
18, 20, 0.84875
18, 21, 0.84875
18, 22, 0.84875
18, 23, 0.84875
18, 24, 0.84875
18, 25, 0.84875
18, 26, 0.84875
18, 27, 0.84875
18, 28, 0.84875
18, 29, 0.84875
18, 30, 0.84875
18, 31, 0.84875
18, 32, 0.84875
18, 33, 0.84875
18, 34, 0.84875
18, 35, 0.84875
18, 36, 0.84875
18, 37, 0.84875
18, 38, 0.84875
18, 39, 0.84875
18, 40, 0.84875
19, 0, 0.0
19, 1, 0.83
19, 2, 0.84375
19, 3, 0.84375
19, 4, 0.845
19, 5, 0.845
19, 6, 0.84875
19, 7, 0.84875
19, 8, 0.85
19, 9, 0.85
19, 10, 0.85
19, 11, 0.85
19, 12, 0.85125
19, 13, 0.85125
19, 14, 0.85125
19, 15, 0.85125
19, 16, 0.85125
19, 17, 0.85125
19, 18, 0.85125
19, 19, 0.85125
19, 20, 0.85125
19, 21, 0.85125
19, 22, 0.85125
19, 23, 0.85125
19, 24, 0.85125
19, 25, 0.85125
19, 26, 0.85125
19, 27, 0.85125
19, 28, 0.85125
19, 29, 0.85125
19, 30, 0.85125
19, 31, 0.85125
19, 32, 0.85125
19, 33, 0.85125
19, 34, 0.85125
19, 35, 0.85125
19, 36, 0.85125
19, 37, 0.85125
19, 38, 0.85125
19, 39, 0.85125
19, 40, 0.85125
20, 0, 0.0
20, 1, 0.8325
20, 2, 0.84625
20, 3, 0.84625
20, 4, 0.84875
20, 5, 0.84875
20, 6, 0.85125
20, 7, 0.85125
20, 8, 0.8525
20, 9, 0.8525
20, 10, 0.8525
20, 11, 0.8525
20, 12, 0.85375
20, 13, 0.85375
20, 14, 0.85375
20, 15, 0.85375
20, 16, 0.85375
20, 17, 0.85375
20, 18, 0.85375
20, 19, 0.85375
20, 20, 0.85375
20, 21, 0.85375
20, 22, 0.85375
20, 23, 0.85375
20, 24, 0.85375
20, 25, 0.855
20, 26, 0.855
20, 27, 0.855
20, 28, 0.855
20, 29, 0.855
20, 30, 0.855
20, 31, 0.855
20, 32, 0.855
20, 33, 0.855
20, 34, 0.855
20, 35, 0.855
20, 36, 0.855
20, 37, 0.855
20, 38, 0.855
20, 39, 0.855
20, 40, 0.855
