Number of exaples: 800
LLM Samples, PP Samples, Pass Rate
10, 18, 0.80625
10, 19, 0.80625
10, 20, 0.80625
10, 21, 0.80625
10, 22, 0.80625
10, 23, 0.8075
10, 24, 0.8075
10, 25, 0.8075
10, 26, 0.8075
10, 27, 0.8075
10, 28, 0.80875
10, 29, 0.80875
10, 30, 0.80875
10, 31, 0.80875
10, 32, 0.80875
10, 33, 0.80875
10, 34, 0.80875
10, 35, 0.80875
10, 36, 0.80875
10, 37, 0.80875
10, 38, 0.80875
10, 39, 0.80875
10, 40, 0.80875
11, 0, 0.0
11, 1, 0.79875
11, 2, 0.805
11, 3, 0.8075
11, 4, 0.8075
11, 5, 0.8075
11, 6, 0.8075
11, 7, 0.8075
11, 8, 0.81
11, 9, 0.81
11, 10, 0.81125
11, 11, 0.81125
11, 12, 0.81125
11, 13, 0.81125
11, 14, 0.81125
11, 15, 0.81125
11, 16, 0.81125
11, 17, 0.81125
11, 18, 0.81125
11, 19, 0.81125
11, 20, 0.81125
11, 21, 0.81125
11, 22, 0.81125
11, 23, 0.8125
11, 24, 0.8125
11, 25, 0.8125
11, 26, 0.8125
11, 27, 0.8125
11, 28, 0.81375
11, 29, 0.81375
11, 30, 0.81375
11, 31, 0.81375
11, 32, 0.81375
11, 33, 0.81375
11, 34, 0.81375
11, 35, 0.81375
11, 36, 0.81375
11, 37, 0.81375
11, 38, 0.81375
11, 39, 0.81375
11, 40, 0.81375
12, 0, 0.0
12, 1, 0.80375
12, 2, 0.81
12, 3, 0.8125
12, 4, 0.8125
12, 5, 0.81375
12, 6, 0.81375
12, 7, 0.81375
12, 8, 0.81625
12, 9, 0.81625
12, 10, 0.8175
12, 11, 0.8175
12, 12, 0.8175
12, 13, 0.8175
12, 14, 0.8175
12, 15, 0.8175
12, 16, 0.8175
12, 17, 0.8175
12, 18, 0.8175
12, 19, 0.8175
12, 20, 0.8175
12, 21, 0.8175
12, 22, 0.8175
12, 23, 0.81875
12, 24, 0.81875
12, 25, 0.81875
12, 26, 0.81875
12, 27, 0.81875
12, 28, 0.82
12, 29, 0.82
12, 30, 0.82
12, 31, 0.82
12, 32, 0.82
12, 33, 0.82
12, 34, 0.82
12, 35, 0.82
12, 36, 0.82
12, 37, 0.82
12, 38, 0.82
12, 39, 0.82
12, 40, 0.82
13, 0, 0.0
13, 1, 0.80625
13, 2, 0.81375
13, 3, 0.81625
13, 4, 0.81625
13, 5, 0.8175
13, 6, 0.8175
13, 7, 0.8175
13, 8, 0.82
13, 9, 0.82
13, 10, 0.82125
13, 11, 0.82125
13, 12, 0.82125
13, 13, 0.82125
13, 14, 0.82125
13, 15, 0.82125
13, 16, 0.82125
13, 17, 0.82125
13, 18, 0.82125
13, 19, 0.8225
13, 20, 0.8225
13, 21, 0.8225
13, 22, 0.8225
13, 23, 0.82375
13, 24, 0.82375
13, 25, 0.82375
13, 26, 0.82375
13, 27, 0.82375
13, 28, 0.825
13, 29, 0.825
13, 30, 0.825
13, 31, 0.825
13, 32, 0.825
13, 33, 0.825
13, 34, 0.825
13, 35, 0.825
13, 36, 0.825
13, 37, 0.825
13, 38, 0.825
13, 39, 0.825
13, 40, 0.825
14, 0, 0.0
14, 1, 0.80875
14, 2, 0.8175
14, 3, 0.82125
14, 4, 0.82125
14, 5, 0.82125
14, 6, 0.82125
14, 7, 0.82125
14, 8, 0.82375
14, 9, 0.82375
14, 10, 0.825
14, 11, 0.825
14, 12, 0.825
14, 13, 0.825
14, 14, 0.825
14, 15, 0.825
14, 16, 0.825
14, 17, 0.825
14, 18, 0.825
14, 19, 0.82625
14, 20, 0.82625
14, 21, 0.82625
14, 22, 0.82625
14, 23, 0.82625
14, 24, 0.82625
14, 25, 0.82625
14, 26, 0.82625
14, 27, 0.82625
14, 28, 0.8275
14, 29, 0.8275
14, 30, 0.8275
14, 31, 0.8275
14, 32, 0.8275
14, 33, 0.8275
14, 34, 0.8275
14, 35, 0.8275
14, 36, 0.8275
14, 37, 0.8275
14, 38, 0.8275
14, 39, 0.8275
14, 40, 0.8275
15, 0, 0.0
15, 1, 0.8125
15, 2, 0.82125
15, 3, 0.82375
15, 4, 0.82375
15, 5, 0.82375
15, 6, 0.82375
15, 7, 0.825
15, 8, 0.82625
15, 9, 0.82625
15, 10, 0.8275
15, 11, 0.8275
15, 12, 0.8275
15, 13, 0.8275
15, 14, 0.82875
15, 15, 0.82875
15, 16, 0.82875
15, 17, 0.82875
15, 18, 0.82875
15, 19, 0.82875
15, 20, 0.82875
15, 21, 0.82875
15, 22, 0.82875
15, 23, 0.82875
15, 24, 0.82875
15, 25, 0.82875
15, 26, 0.82875
15, 27, 0.82875
15, 28, 0.83
15, 29, 0.83
15, 30, 0.83
15, 31, 0.83
15, 32, 0.83
15, 33, 0.83
15, 34, 0.83
15, 35, 0.83
15, 36, 0.83
15, 37, 0.83
15, 38, 0.83
15, 39, 0.83
15, 40, 0.83
16, 0, 0.0
16, 1, 0.81625
16, 2, 0.825
16, 3, 0.8275
16, 4, 0.8275
16, 5, 0.8275
16, 6, 0.8275
16, 7, 0.82875
16, 8, 0.83
16, 9, 0.83
16, 10, 0.83125
16, 11, 0.83125
16, 12, 0.83125
16, 13, 0.83125
16, 14, 0.8325
16, 15, 0.8325
16, 16, 0.8325
16, 17, 0.8325
16, 18, 0.8325
16, 19, 0.8325
16, 20, 0.8325
16, 21, 0.8325
16, 22, 0.8325
16, 23, 0.8325
16, 24, 0.8325
16, 25, 0.8325
16, 26, 0.8325
16, 27, 0.8325
16, 28, 0.83375
16, 29, 0.83375
16, 30, 0.83375
16, 31, 0.83375
16, 32, 0.83375
16, 33, 0.83375
16, 34, 0.83375
16, 35, 0.83375
16, 36, 0.83375
16, 37, 0.83375
16, 38, 0.83375
16, 39, 0.83375
16, 40, 0.83375
17, 0, 0.0
17, 1, 0.825
17, 2, 0.83375
17, 3, 0.83625
17, 4, 0.83625
17, 5, 0.83625
17, 6, 0.83625
17, 7, 0.8375
17, 8, 0.8375
17, 9, 0.8375
17, 10, 0.83875
17, 11, 0.83875
17, 12, 0.83875
17, 13, 0.83875
17, 14, 0.84
17, 15, 0.84
17, 16, 0.84
17, 17, 0.84
17, 18, 0.84
17, 19, 0.84
17, 20, 0.84
17, 21, 0.84
17, 22, 0.84
17, 23, 0.84
17, 24, 0.84
17, 25, 0.84
17, 26, 0.84
17, 27, 0.84
17, 28, 0.84125
17, 29, 0.84125
17, 30, 0.84125
17, 31, 0.84125
17, 32, 0.84125
17, 33, 0.84125
17, 34, 0.84125
17, 35, 0.84125
17, 36, 0.84125
17, 37, 0.84125
17, 38, 0.84125
17, 39, 0.84125
17, 40, 0.84125
18, 0, 0.0
18, 1, 0.82625
18, 2, 0.83375
18, 3, 0.83625
18, 4, 0.83625
18, 5, 0.83625
18, 6, 0.83625
18, 7, 0.8375
18, 8, 0.8375
18, 9, 0.8375
18, 10, 0.83875
18, 11, 0.83875
18, 12, 0.83875
18, 13, 0.83875
18, 14, 0.84
18, 15, 0.84
18, 16, 0.84
18, 17, 0.84
18, 18, 0.84
18, 19, 0.84
18, 20, 0.84
18, 21, 0.84
18, 22, 0.84
18, 23, 0.84
18, 24, 0.84
18, 25, 0.84
18, 26, 0.84
18, 27, 0.84
18, 28, 0.84125
18, 29, 0.84125
18, 30, 0.84125
18, 31, 0.84125
18, 32, 0.84125
18, 33, 0.84125
18, 34, 0.84125
18, 35, 0.84125
18, 36, 0.84125
18, 37, 0.84125
18, 38, 0.84125
18, 39, 0.84125
18, 40, 0.84125
19, 0, 0.0
19, 1, 0.8275
19, 2, 0.835
19, 3, 0.83875
19, 4, 0.83875
19, 5, 0.83875
19, 6, 0.83875
19, 7, 0.84
19, 8, 0.84
19, 9, 0.84
19, 10, 0.84125
19, 11, 0.84125
19, 12, 0.84125
19, 13, 0.84125
19, 14, 0.84125
19, 15, 0.84125
19, 16, 0.84125
19, 17, 0.84125
19, 18, 0.84125
19, 19, 0.84125
19, 20, 0.84125
19, 21, 0.84125
19, 22, 0.84125
19, 23, 0.84125
19, 24, 0.84125
19, 25, 0.84125
19, 26, 0.84125
19, 27, 0.84125
19, 28, 0.8425
19, 29, 0.8425
19, 30, 0.8425
19, 31, 0.8425
19, 32, 0.8425
19, 33, 0.8425
19, 34, 0.8425
19, 35, 0.8425
19, 36, 0.8425
19, 37, 0.8425
19, 38, 0.8425
19, 39, 0.8425
19, 40, 0.8425
20, 0, 0.0
20, 1, 0.83
20, 2, 0.83625
20, 3, 0.84
20, 4, 0.84
20, 5, 0.84
20, 6, 0.84
20, 7, 0.84125
20, 8, 0.84125
20, 9, 0.84125
20, 10, 0.8425
20, 11, 0.8425
20, 12, 0.8425
20, 13, 0.8425
20, 14, 0.8425
20, 15, 0.8425
20, 16, 0.8425
20, 17, 0.8425
20, 18, 0.8425
20, 19, 0.8425
20, 20, 0.8425
20, 21, 0.8425
20, 22, 0.8425
20, 23, 0.8425
20, 24, 0.8425
20, 25, 0.8425
20, 26, 0.8425
20, 27, 0.8425
20, 28, 0.84375
20, 29, 0.84375
20, 30, 0.84375
20, 31, 0.84375
20, 32, 0.84375
20, 33, 0.84375
20, 34, 0.84375
20, 35, 0.84375
20, 36, 0.84375
20, 37, 0.84375
20, 38, 0.84375
20, 39, 0.84375
20, 40, 0.84375
